gene_name	chrom	peak_start	peak_end	start	end	coverage	fire_coverage	score	nuc_coverage	msp_coverage	coverage_H1	fire_coverage_H1	score_H1	nuc_coverage_H1	msp_coverage_H1	coverage_H2	fire_coverage_H2	score_H2	nuc_coverage_H2	msp_coverage_H2	FDR	log_FDR	FIRE_size_mean	FIRE_size_ssd	FIRE_start_ssd	FIRE_end_ssd	local_max_count	peak_length	pass_coverage
JAK1	chr1	65006817	65007025	65006932	65006936	26	5	14.218879	15	11	10	1	-1.0	7	3	16	4	18.22617	8	8	0.036820771381478316	14.339071174286822	217.0	45.50824101	71.55627156	46.98191141	1	208	true
JAK1	chr1	65008780	65008937	65008837	65008844	24	5	14.60889	10	14	10	2	-1.0	5	5	14	3	-1.0	5	9	0.03444907510843304	14.62822433573364	259.4	130.3084802	139.1143415	123.0670549	1	157	true
JAK1	chr1	65009676	65009890	65009749	65009759	21	6	19.930437	6	15	10	3	-1.0	3	7	11	3	-1.0	3	8	0.008316121454211753	20.800791765665437	288.1666667	145.1542857	54.92419018	159.4558455	1	214	true
JAK1	chr1	65026248	65026662	65026403	65026410	24	7	21.788977	12	12	13	2	-1.0	7	6	11	5	34.04876	5	6	0.005637455775476356	22.48916852039379	282.8571429	126.6036184	61.18823416	132.2654258	1	414	true
JAK1	chr1	65027574	65028154	65027630	65027640	24	6	18.521725	8	16	12	2	-1.0	4	8	12	4	24.918488	4	8	0.012902120427918957	18.89338908734282	527.5	263.2191102	148.2871089	253.6686158	1	580	true
JAK1	chr1	65027750	65028147	65027903	65027904	24	14	44.659824	2	22	12	6	39.273087	1	11	12	8	49.963226	1	11	0.00014852675242427816	38.28195314805817	409.3571429	221.5996415	161.5134465	109.904679	1	397	true
JAK1	chr1	65041486	65041817	65041557	65041577	20	5	19.022066	6	14	9	3	-1.0	2	7	11	2	-1.0	4	7	0.011019048152324924	19.578559191000938	355.0	51.58972766	89.66771994	110.14899	1	331	true
JAK1	chr1	65062559	65062742	65062679	65062684	28	7	17.591152	11	17	14	3	-1.0	5	9	14	4	19.212902	6	8	0.015094375194372232	18.211848591398798	386.2857143	393.5270911	398.6259137	99.62835703	1	183	true
JAK1	chr1	65065027	65065251	65065145	65065148	31	9	20.949171	12	19	15	3	-1.0	7	8	16	6	27.413525	5	11	0.0068719133258135535	21.629223268191716	235.5555556	98.25618443	94.74967018	32.72528754	1	224	true
JAK1	chr1	65066447	65066635	65066583	65066584	29	15	39.10379	6	23	14	9	47.497047	2	12	15	6	31.203413	4	11	0.00030462883287227753	35.162289934336194	222.8666667	105.6982678	59.23858138	116.0294298	1	188	true
JAK1	chr1	65066582	65067014	65066721	65066725	28	11	28.648289	6	22	14	5	24.371216	2	12	14	6	32.853935	4	10	0.0021202392407201538	26.736151319663087	260.5454545	118.8775535	108.6363408	110.6180981	1	432	true
JAK1	chr1	65067098	65067230	65067128	65067130	28	12	31.172764	7	21	14	7	36.70362	2	12	14	5	25.570478	5	9	0.0017924406444097805	27.465552168217275	237.25	142.0071221	70.35553649	155.7286879	1	132	true
JAK1	chr1	65067354	65067551	65067466	65067467	26	15	45.358055	8	18	14	11	61.002155	2	12	12	4	27.02328	6	6	0.00014852675242427816	38.28195314805817	245.6666667	143.8668366	116.825674	83.61220007	1	197	true
JAK1	chr1	65067656	65067898	65067813	65067823	25	17	48.221104	4	21	13	9	49.688168	2	11	12	8	46.548462	2	10	0.00014852675242427816	38.28195314805817	323.1176471	153.1440834	112.8944392	138.2540554	1	242	true
GNG5	chr1	84505574	84505791	84505676	84505681	25	8	22.18856	11	14	9	4	30.052399	2	7	3	1	-1.0	1	2	0.005457540910412196	22.63003000080632	332.0	292.4531709	54.27180273	327.1967516	1	217	true
GNG5	chr1	84505814	84506212	84505956	84505962	26	6	16.02499	4	22	9	1	-1.0	1	8	3	1	-1.0	0	3	0.027974132228797455	15.53243376616952	472.3333333	299.6869478	156.6202413	287.9079135	1	398	true
GNG5	chr1	84506113	84506429	84506192	84506332	26	25	77.7444	0	26	9	8	73.64938	0	9	3	3	-1.0	0	3	0.0	100.0	416.72	205.5773415	98.4915394	167.6697448	1	316	true
GNG5	chr1	84506407	84506686	84506578	84506602	26	13	35.12119	4	22	9	3	-1.0	3	6	3	2	-1.0	0	3	0.0009583694420054208	30.184670423879858	456.4615385	293.05364	261.7917552	114.4206141	1	279	true
GNG5	chr1	84506716	84506901	84506790	84506826	26	15	42.22446	4	22	9	5	40.96452	1	8	3	3	-1.0	0	3	0.0001568070340064427	38.046344597531984	357.8666667	233.2346662	252.0642397	134.099217	1	185	true
GNG5	chr1	84506826	84507200	84507095	84507101	25	6	17.2837	10	15	9	4	32.841972	2	7	3	0	-1.0	3	0	0.017748994994956867	17.5082623305967	346.0	120.311263	127.3671857	41.85689907	1	374	true
GTPBP4	chr10	988221	988519	988324	988439	18	16	67.24373	0	18	6	6	76.51415	0	6	12	10	62.52519	0	12	0.0	100.0	414.25	186.9215522	76.77228232	166.7820434	1	298	true
GTPBP4	chr10	988221	988888	988829	988844	17	5	21.697697	7	10	7	2	-1.0	5	2	10	3	-1.0	2	8	0.005656121302027774	22.474812851665313	568.6	214.1641894	226.6124445	26.14000765	1	667	true
EGR2	chr10	62815370	62815624	62815432	62815449	17	5	22.448502	3	14	8	2	-1.0	1	7	9	3	-1.0	2	7	0.004627170605923623	23.346844875661787	254.6	86.30353411	48.38078131	111.2263458	1	254	true
EGR2	chr10	62816286	62816565	62816336	62816501	17	15	65.67632	0	17	7	7	72.01088	0	7	10	8	61.14213	0	10	0.0	100.0	405.0	177.6553646	23.38253316	177.0545517	1	279	true
EGR2	chr10	62816619	62816894	62816688	62816716	18	15	60.43956	0	18	8	8	70.95053	0	8	10	7	51.930794	0	10	0.0	100.0	436.4666667	154.7231937	182.6956095	78.92443644	1	275	true
EGR2	chr10	62817098	62817285	62817179	62817190	20	6	21.604986	8	12	8	2	-1.0	4	4	12	4	23.535242	4	8	0.005708334427712368	22.43490591293991	281.5	195.5932003	56.47093648	204.1790064	1	187	true
EGR2	chr10	62817259	62817615	62817386	62817393	19	5	18.40369	7	12	8	1	-1.0	2	6	11	4	25.582975	5	6	0.012905577609712634	18.89222553142805	337.0	184.7268253	129.7331877	129.9699965	1	356	true
EGR2	chr10	62818023	62818233	62818153	62818182	18	13	55.653397	1	17	8	5	47.31192	0	8	10	8	62.22657	1	9	0.0	100.0	222.0769231	83.3291281	79.76857552	46.9012875	1	210	true
EGR2	chr10	62818624	62818794	62818691	62818700	18	4	15.410374	9	9	7	1	-1.0	4	3	11	3	-1.0	5	6	0.029577556025998104	15.29037714324025	189.75	36.21578845	87.52142595	109.0515933	1	170	true
FBXW4	chr10	101682397	101682660	101682436	101682442	18	4	16.015076	12	6	7	2	-1.0	4	3	11	2	-1.0	8	3	0.0279876391904437	15.530337335382793	225.0	49.7862096	83.13442929	110.5049019	1	263	true
FBXW4	chr10	101694052	101694411	101694218	101694224	29	17	43.401077	5	24	15	11	54.452923	2	13	14	6	31.488384	3	11	0.00010236553485100963	39.898462400741685	395.6470588	172.9978111	114.37056	160.3827224	1	359	true
FBXW4	chr10	101694383	101694697	101694537	101694539	29	11	27.509016	5	24	15	9	43.86395	2	13	14	2	-1.0	3	11	0.0025405703802666934	25.95068769524368	376.6363636	206.3847246	194.3112311	99.45762003	1	314	true
FBXW4	chr10	101694833	101695026	101694918	101694929	29	13	35.91842	11	18	14	6	34.47864	5	9	15	7	37.195553	6	9	0.000748764450890606	31.25654782790964	211.6153846	89.15205967	82.43233433	74.92440635	1	193	true
FBXW4	chr10	101695098	101695302	101695151	101695152	29	14	36.76364	6	23	14	5	27.246534	3	11	15	9	45.579613	3	12	0.0005316057848351131	32.744103017919485	224.2142857	142.9928339	67.84877334	121.975047	1	204	true
CTSD	chr11	1763885	1764145	1763987	1764120	13	9	48.52347	0	13	6	3	-1.0	0	6	7	6	59.729675	0	7	0.00014852675242427816	38.28195314805817	263.1111111	98.98919694	59.49369715	69.37118358	1	260	true
CDKN1C	chr11	2885765	2886096	2885881	2885963	21	16	58.6536	2	19	12	9	59.140575	2	10	9	7	57.893204	0	9	0.0	100.0	333.5	150.9189628	79.66364185	85.92145153	1	331	true
SOX6	chr11	15967213	15967443	15967345	15967358	18	4	16.052198	12	6	13	3	-1.0	8	5	5	1	-1.0	4	1	0.027980369807435977	15.531465498775194	214.0	47.1663722	57.55866572	47.73887305	1	230	true
SOX6	chr11	15970035	15970241	15970153	15970156	20	4	14.299174	9	11	14	2	-1.0	8	6	6	2	-1.0	1	5	0.036647435572035834	14.359564099963784	227.75	52.99292406	67.2823652	22.88376426	1	206	true
SOX6	chr11	15986881	15987346	15987183	15987204	28	14	37.38239	5	23	19	11	43.255657	4	15	9	3	-1.0	1	8	0.0005055003574995844	32.962785329314535	419.2857143	180.2504363	183.3136986	56.11487433	1	465	true
SOX6	chr11	15988174	15988492	15988333	15988341	27	8	21.462542	13	14	17	6	25.800964	7	10	10	2	-1.0	6	4	0.00574280156511355	22.40876189929018	322.0	104.7595887	95.82862307	87.78860567	1	318	true
SOX6	chr11	15988694	15989099	15988823	15988828	28	6	14.400269	11	17	17	3	-1.0	6	11	11	3	-1.0	5	6	0.034934834149773226	14.567413141817658	362.5	137.5830658	87.1978593	122.7426848	1	405	true
SOX6	chr11	16001792	16002135	16001877	16001886	26	9	26.899391	11	15	12	6	38.330944	5	7	14	3	-1.0	6	8	0.002709416438523	25.67124238579611	346.7777778	119.585511	32.47990832	115.5292171	1	343	true
SOX6	chr11	16002205	16002413	16002318	16002329	26	7	19.102606	8	18	11	1	-1.0	5	6	15	6	28.686655	3	12	0.01074383508171006	19.688406667255094	272.0	146.9546415	167.8738188	63.10799512	1	208	true
SOX6	chr11	16011556	16011750	16011645	16011654	27	5	14.435588	14	13	12	1	-1.0	7	5	15	4	20.292154	7	8	0.03486267099609949	14.576393425722813	297.2	231.693116	229.2167097	16.56200471	1	194	true
SOX6	chr11	16012210	16012404	16012275	16012285	27	10	28.657967	7	20	12	4	26.982613	2	10	15	6	29.931581	5	10	0.0021202392407201538	26.736151319663087	222.0	90.17760254	52.09009289	78.6895447	1	194	true
SOX6	chr11	16012477	16012671	16012551	16012560	28	7	18.44209	8	20	12	4	23.814186	5	7	16	3	-1.0	3	13	0.012851059031086628	18.91061081484007	243.4285714	98.02866442	107.566148	84.25923716	1	194	true
SOX6	chr11	16018542	16019135	16018978	16018997	26	8	22.360697	13	13	13	5	28.583097	7	6	13	3	-1.0	6	7	0.004642407394327683	23.33256750707968	394.375	198.4014239	176.2291021	63.82789359	1	593	true
SOX6	chr11	16022353	16022570	16022436	16022454	29	6	14.404787	9	20	16	6	26.108677	3	13	13	0	-1.0	6	7	0.034934834149773226	14.567413141817658	303.6666667	193.9893468	175.0779826	82.15939792	1	217	true
SOX6	chr11	16028471	16028769	16028702	16028710	29	8	20.866884	9	20	15	4	20.585339	3	12	9	2	-1.0	4	5	0.006859887656625266	21.636829966120878	293.75	85.61500202	101.7826817	45.47448264	1	298	true
SOX6	chr11	16030832	16031010	16030908	16030917	37	7	13.256287	14	23	19	4	15.327762	5	14	11	1	-1.0	6	5	0.04664595602452736	13.311860014857723	241.7142857	103.7106781	86.10597015	68.6658576	1	178	true
SOX6	chr11	16085616	16085991	16085884	16085886	26	5	13.92099	9	17	9	1	-1.0	3	6	16	4	17.28545	6	10	0.03831652658982526	14.166138667971083	381.4	230.8848198	165.8393801	167.6684228	1	375	true
SOX6	chr11	16092516	16092758	16092692	16092693	34	6	13.238238	9	25	15	5	25.582142	5	10	14	1	-1.0	2	12	0.0466877649202515	13.307969165175928	319.6666667	121.1885583	144.7452935	130.8245645	1	242	true
SOX6	chr11	16098561	16098892	16098629	16098637	41	28	54.2155	8	33	19	11	46.086246	6	13	15	12	61.644333	1	14	0.00007979314087865118	40.98034439558831	353.5714286	195.5102401	136.6349363	115.291097	1	331	true
SOX6	chr11	16099461	16099784	16099663	16099683	36	24	48.982666	7	29	17	11	48.21235	2	15	14	8	40.997463	5	9	0.00014852675242427816	38.28195314805817	299.5416667	86.03638218	71.99545829	66.23322867	1	323	true
SOX6	chr11	16099909	16100050	16100004	16100010	38	8	15.78515	23	15	18	4	16.727304	11	7	15	1	-1.0	10	5	0.02924348234625949	15.339709123669124	163.75	30.41028961	47.20093825	46.91024865	1	141	true
SOX6	chr11	16100085	16100319	16100130	16100141	38	8	16.326752	18	20	18	4	17.235445	8	10	15	3	-1.0	7	8	0.02687519571218031	15.706483644192046	243.625	104.7785931	62.20415696	144.3511962	1	234	true
SOX6	chr11	16110963	16111240	16111124	16111125	43	11	18.564018	18	25	21	5	16.740929	6	15	21	6	21.22349	11	10	0.011384565632507239	19.436835348339887	263.6363636	50.58314488	65.80632741	76.81512635	1	277	true
SOX6	chr11	16112415	16112836	16112659	16112660	41	11	19.514912	20	21	19	5	19.128626	9	10	20	6	21.783377	10	10	0.008482546441931414	20.714737539145773	289.4545455	91.24293248	121.5857348	82.11012561	1	421	true
SOX6	chr11	16114520	16114783	16114662	16114678	35	12	26.178888	7	28	18	6	24.692894	5	13	17	6	27.693472	2	15	0.003021804101438825	25.197336936772693	262.1666667	87.59497011	68.99950593	59.98705668	1	263	true
SOX6	chr11	16116470	16116690	16116556	16116580	32	6	14.615913	17	15	14	3	-1.0	8	6	17	2	-1.0	9	8	0.0344615138909719	14.62665647954337	213.8333333	57.58964027	83.53382548	66.4549973	1	220	true
SOX6	chr11	16118285	16118552	16118451	16118458	34	15	33.600445	9	25	15	7	35.223495	2	13	18	8	34.05904	6	12	0.0013686243913799106	28.637157243519052	326.8666667	167.5405566	87.07648526	189.5730039	1	267	true
SOX6	chr11	16118558	16118758	16118639	16118650	33	13	29.698917	9	24	14	6	32.998894	3	11	18	7	28.726654	5	13	0.001997387868747006	26.995375921648225	356.9230769	190.3209839	142.6678049	161.9534596	1	200	true
SOX6	chr11	16118797	16119081	16119008	16119022	34	7	15.079094	12	22	14	3	-1.0	4	10	19	4	15.503937	7	12	0.0317503361130952	14.982516728510639	372.7142857	225.3957366	220.2716937	69.1151558	1	284	true
SOX6	chr11	16125611	16126286	16126090	16126102	22	15	51.050125	3	19	10	9	69.814674	1	9	12	6	35.329678	2	10	0.00014852675242427816	38.28195314805817	635.8666667	226.3451431	171.594955	184.4566796	1	675	true
SOX6	chr11	16126342	16126617	16126397	16126417	23	13	44.196125	6	17	11	8	57.414394	3	8	12	5	31.99605	3	9	0.00010236553485100963	39.898462400741685	534.5384615	291.7983366	375.748262	149.6659957	1	275	true
SOX6	chr11	16127822	16128036	16127861	16127864	25	5	15.432072	13	12	12	2	-1.0	9	3	13	3	-1.0	4	9	0.02956421258759757	15.292336834977966	231.6	80.41330736	82.02926307	82.86857064	1	214	true
SOX6	chr11	16147923	16148216	16148079	16148081	35	7	14.523762	17	18	22	4	13.569721	12	10	13	3	-1.0	5	8	0.034637529081424145	14.60453096578987	288.0	142.15719	65.44063104	122.2707768	1	293	true
SOX6	chr11	16148261	16148490	16148402	16148422	35	7	14.08863	18	17	22	6	18.864996	11	11	13	1	-1.0	7	6	0.03709854074506247	14.306431728332281	316.1428571	157.9603627	153.6128405	154.3798655	1	229	true
SOX6	chr11	16151250	16151582	16151440	16151442	40	10	18.044058	17	23	24	5	15.222221	11	13	16	5	22.214314	6	10	0.013056140471649064	18.841851859696664	387.3	246.0298311	117.693623	243.2401648	1	332	true
SOX6	chr11	16151586	16151875	16151777	16151798	40	15	27.01569	13	27	24	9	26.831667	8	16	16	6	27.229221	5	11	0.002719616274250163	25.65492368661371	345.3333333	206.8193369	138.065133	86.79137548	1	289	true
SOX6	chr11	16154803	16155011	16154835	16154847	37	9	18.178768	18	19	21	5	17.527199	9	12	16	4	18.971458	9	7	0.012937389766220853	18.881533376145402	200.1111111	39.25698805	47.10036565	66.3777071	1	208	true
SOX6	chr11	16169648	16169859	16169739	16169744	25	13	40.143135	7	18	16	7	33.170616	5	11	9	6	52.427612	2	7	0.00026914488801319127	35.70013864515379	314.4615385	274.4332388	60.54676091	229.8468833	1	211	true
SOX6	chr11	16170006	16170398	16170246	16170280	25	18	53.24016	5	20	16	11	51.23644	4	12	9	7	56.69124	1	8	0.00007979314087865118	40.98034439558831	422.7777778	233.0600921	193.325228	99.25357042	1	392	true
SOX6	chr11	16170625	16170834	16170662	16170672	25	5	15.115347	16	9	15	5	25.192244	8	7	10	0	-1.0	8	2	0.03163492043227342	14.99833253535101	216.0	45.35416188	29.05684085	47.64766521	1	209	true
SOX6	chr11	16174404	16174904	16174612	16174622	30	8	20.551567	7	23	19	6	24.572119	3	16	10	2	-1.0	3	7	0.007021824223569589	21.53550046372983	456.375	140.8189694	77.50760331	80.35712698	1	500	true
SOX6	chr11	16179775	16180088	16180021	16180026	31	14	33.884888	9	22	16	7	32.85105	4	12	11	5	34.316837	5	6	0.0012226812210909225	29.12686757981886	288.6428571	90.82579026	82.65474997	51.72688208	1	313	true
SOX6	chr11	16182762	16182947	16182867	16182871	27	5	13.622273	15	12	14	3	-1.0	7	7	10	1	-1.0	7	3	0.041209768897813394	13.849998209688799	260.2	170.4910555	49.72122283	202.9477765	1	185	true
SOX6	chr11	16185404	16185628	16185535	16185546	35	14	29.804035	9	26	18	8	33.22822	7	11	11	4	27.939857	1	10	0.001981364927396198	27.03035528823587	326.0	152.2836422	74.28653317	173.723998	1	224	true
SOX6	chr11	16185758	16186063	16185921	16185935	35	9	18.685213	16	19	18	6	23.725752	9	9	10	3	-1.0	4	6	0.011202408119799315	19.506886094080272	406.2222222	131.1933476	168.1904509	102.2338007	1	305	true
SOX6	chr11	16191327	16191518	16191361	16191378	31	6	14.091257	9	22	17	4	17.622604	5	12	8	1	-1.0	3	5	0.0370855545557661	14.30795222417094	250.0	139.1488412	64.62945665	150.950875	1	191	true
SOX6	chr11	16191682	16191912	16191776	16191786	30	6	14.31772	13	17	16	2	-1.0	6	10	8	2	-1.0	4	4	0.036625100081094174	14.362211798908701	333.1666667	153.3302536	166.0077307	175.6416807	1	230	true
SOX6	chr11	16191895	16192184	16192116	16192123	30	13	33.46184	6	24	16	5	24.429235	4	12	8	4	37.636436	1	7	0.0014981985609156634	28.244306244233897	286.3076923	114.9009607	108.1964619	68.76632673	1	289	true
SOX6	chr11	16195613	16195859	16195705	16195730	30	9	21.967289	9	21	18	4	16.321394	6	12	12	5	30.3528	3	9	0.005512480529196379	22.586529315064187	292.2222222	151.7924387	35.84689666	134.8469297	1	246	true
SOX6	chr11	16195846	16196096	16195937	16195944	30	9	22.551037	10	20	18	3	-1.0	8	10	12	6	36.54331	2	10	0.004616987017158668	23.356413466713576	302.1111111	143.5709271	152.6089775	60.47818707	1	250	true
SOX6	chr11	16200190	16200429	16200233	16200255	25	8	23.415747	6	19	12	5	29.928572	4	8	13	3	-1.0	2	11	0.003974046354927797	24.007670714053834	262.375	87.625726	67.16238318	76.97204966	1	239	true
SOX6	chr11	16200906	16201212	16201047	16201060	27	7	18.501005	11	16	13	2	-1.0	7	6	14	5	26.064417	4	10	0.01288736170347727	18.898359821731372	267.5714286	116.6259793	73.21169566	81.11602507	1	306	true
SOX6	chr11	16220383	16220655	16220584	16220586	35	7	14.720874	16	19	19	3	-1.0	10	9	16	4	18.176813	6	10	0.034181383186367306	14.662103670672302	292.0	83.61419337	72.60493227	119.9589215	1	272	true
SOX6	chr11	16224545	16224732	16224647	16224649	29	6	15.159537	14	15	18	4	16.829535	9	9	11	2	-1.0	5	6	0.031645375370982116	14.996897484464	206.1666667	57.33556197	94.37036964	59.48445175	1	187	true
SOX6	chr11	16224942	16225144	16225031	16225040	29	7	17.980238	8	21	18	6	23.955713	3	15	11	1	-1.0	5	6	0.013095761833519484	18.828692318344178	266.0	114.4741601	46.6756794	142.6392386	1	202	true
SOX6	chr11	16225226	16225568	16225409	16225426	27	11	30.009277	7	20	18	8	32.14125	5	13	9	3	-1.0	2	7	0.0019897274327585965	27.01206412312109	354.0909091	161.7333945	115.8994078	191.0477808	1	342	true
