gene_name	chrom	peak_start	peak_end	start	end	coverage	fire_coverage	score	nuc_coverage	msp_coverage	coverage_H1	fire_coverage_H1	score_H1	nuc_coverage_H1	msp_coverage_H1	coverage_H2	fire_coverage_H2	score_H2	nuc_coverage_H2	msp_coverage_H2	FDR	log_FDR	FIRE_size_mean	FIRE_size_ssd	FIRE_start_ssd	FIRE_end_ssd	local_max_count	peak_length	pass_coverage
JAK1	chr1	64913038	64913295	64913134	64913137	34	13	27.207163	11	23	23	12	37.333717	6	17	11	1	-1.0	5	6	0.000011981652691946523	49.21483273308265	521.6923077	325.34197	159.2750001	360.3638475	1	257	true
JAK1	chr1	64913485	64913933	64913768	64913785	34	29	65.01834	4	30	23	19	63.005028	3	20	11	10	69.137115	1	10	0.0	100.0	490.137931	265.9479976	209.7505497	126.333342	1	448	true
JAK1	chr1	64914033	64914242	64914108	64914110	37	9	17.782207	17	20	24	5	15.554497	14	10	13	4	21.817974	3	10	0.0007838921128018539	31.057437052224405	336.6666667	363.5488275	300.745786	113.5570097	1	209	true
JAK1	chr1	64917287	64917532	64917396	64917401	38	16	31.993841	12	26	25	10	30.830463	7	18	12	6	37.00037	4	8	0.0	100.0	289.5625	125.1121996	52.53407624	139.0879218	1	245	true
JAK1	chr1	64917622	64917879	64917760	64917761	39	20	39.275017	10	29	26	13	37.962082	4	22	12	7	45.30931	5	7	0.0	100.0	300.55	152.219535	136.5031232	99.17178079	1	257	true
JAK1	chr1	64921055	64921278	64921191	64921196	43	10	17.27672	17	26	27	7	19.74449	10	17	16	3	-1.0	7	9	0.0009599047244429727	30.17771870816768	222.8	73.97567168	62.9099003	56.07029318	1	223	true
JAK1	chr1	64921858	64922059	64921989	64921990	41	6	10.572944	10	31	25	2	-1.0	7	18	16	4	17.609016	3	13	0.017518504583126156	17.56502968887969	208.8333333	104.0834601	60.73219904	117.9871462	1	201	true
JAK1	chr1	64924082	64924254	64924153	64924162	42	6	10.16181	27	15	29	6	14.717104	18	11	13	0	-1.0	9	4	0.02105572085847511	16.766298855902416	180.1666667	21.92183082	27.52998365	42.31626953	1	172	true
JAK1	chr1	64928487	64928646	64928564	64928577	42	6	10.262614	14	28	27	5	13.505994	11	16	14	1	-1.0	2	12	0.020085260209455672	16.971225375046913	225.0	177.370798	120.5715555	65.1267994	1	159	true
JAK1	chr1	64928862	64929102	64928960	64928966	39	7	13.284356	17	22	25	7	20.723597	9	16	11	0	-1.0	5	6	0.005847974490701194	22.329945304708303	211.5714286	64.52611136	75.65586245	59.21389798	1	240	true
JAK1	chr1	64929338	64929598	64929475	64929483	40	9	16.474054	18	22	24	8	24.612701	10	14	11	1	-1.0	7	4	0.001332582571487853	28.753058710589904	272.2222222	102.8722239	99.45029468	35.27195928	1	260	true
JAK1	chr1	64930350	64930612	64930467	64930479	40	8	15.224554	18	22	22	5	16.834501	10	12	11	2	-1.0	5	6	0.0021992631686408395	26.577227989020574	291.0	163.5839671	87.12675495	97.24894417	1	262	true
JAK1	chr1	64933356	64933621	64933530	64933538	41	10	19.02842	17	24	23	3	-1.0	10	13	10	3	-1.0	3	7	0.0005003851040743279	33.006956272652126	298.6	119.6487452	127.741101	152.8190288	1	265	true
JAK1	chr1	64933613	64933818	64933694	64933696	41	11	20.047539	17	24	23	6	18.866495	9	14	10	3	-1.0	4	6	0.0003704491578510658	34.31271388170141	220.4545455	111.9467406	72.3741541	96.26714723	1	205	true
JAK1	chr1	64934375	64934581	64934447	64934456	41	12	23.488409	14	27	22	3	-1.0	9	13	10	6	49.6933	2	8	0.00003558976821763971	44.48674840378505	187.5	50.66736443	29.27870257	44.14095878	1	206	true
JAK1	chr1	64934944	64935129	64934992	64934993	39	5	9.957934	23	16	21	4	14.196924	10	11	9	0	-1.0	6	3	0.02323679222353434	16.33823825325252	205.4	87.60308214	131.9003412	60.56979445	1	185	true
JAK1	chr1	64950283	64950403	64950318	64950334	30	7	15.905642	10	20	19	2	-1.0	8	11	8	4	34.521996	1	7	0.0016791773917496596	27.74903421677006	148.5714286	80.54575748	40.48868155	48.40060999	1	120	true
JAK1	chr1	64952010	64952250	64952171	64952182	33	9	20.826124	10	23	21	5	19.191414	7	14	9	4	31.471378	2	7	0.0002846359887238884	35.45710189578292	236.8888889	88.94442709	90.47651629	31.25477741	1	240	true
JAK1	chr1	64955170	64955404	64955313	64955321	35	8	17.099977	8	27	20	6	21.585064	5	15	10	1	-1.0	2	8	0.001021291800990971	29.908501546277577	249.125	83.07386988	73.70004361	31.8242944	1	234	true
JAK1	chr1	64956064	64956240	64956149	64956154	31	6	14.621827	11	20	17	5	21.356037	6	11	9	0	-1.0	3	6	0.003029008382500408	25.1869952479569	211.8333333	91.28289361	32.02290847	102.1673464	1	176	true
JAK1	chr1	64956304	64956510	64956407	64956421	30	6	15.6239805	16	14	16	3	-1.0	12	4	9	2	-1.0	4	5	0.0018122368459744435	27.417850438678762	329.6666667	278.4425734	107.5163553	250.3683287	1	206	true
JAK1	chr1	64961721	64961901	64961795	64961803	39	5	10.052531	22	17	24	4	13.309743	12	12	9	1	-1.0	6	3	0.022025437956461263	16.570754472662696	172.6	13.74045123	56.64362277	59.18023319	1	180	true
JAK1	chr1	64961998	64962270	64962206	64962207	40	5	9.21156	19	21	24	4	11.795163	10	14	10	0	-1.0	4	6	0.03381866369330486	14.708435570602651	283.4	77.00519463	94.30429471	131.2040396	1	272	true
JAK1	chr1	64962286	64962504	64962373	64962384	40	6	11.408676	18	22	24	4	11.969216	12	12	10	0	-1.0	5	5	0.012451477529232176	19.0477911083982	276.0	125.6455331	141.6145002	148.7920249	1	218	true
JAK1	chr1	64962602	64962820	64962684	64962695	39	10	20.117498	16	23	25	5	15.550315	10	15	8	3	-1.0	3	5	0.00035144057441595605	34.541480999047096	256.5	109.2532735	94.68755638	120.3541533	1	218	true
JAK1	chr1	64962817	64963115	64962999	64963000	40	5	9.042644	21	19	26	3	-1.0	13	13	8	1	-1.0	4	4	0.037251106423805455	14.288608234091855	275.0	134.9407277	128.3627672	43.74928571	1	298	true
JAK1	chr1	64963830	64964024	64963916	64963920	45	6	10.081509	14	31	29	5	13.051564	9	20	12	1	-1.0	4	8	0.021883792823122982	16.598774054007087	186.6666667	24.58183611	41.70091925	54.24174284	1	194	true
JAK1	chr1	64964311	64964442	64964358	64964374	46	7	10.414318	16	30	30	4	8.815726	7	23	12	3	-1.0	6	6	0.01873532192214607	17.273388401837146	149.7142857	55.52391162	52.77580615	34.54327858	1	131	true
JAK1	chr1	64965210	64965415	64965305	64965313	48	8	11.597752	19	29	34	6	12.413729	11	23	12	2	-1.0	6	6	0.011661909434589769	19.332303355963877	272.75	200.6060461	80.17469765	138.202685	1	205	true
JAK1	chr1	64965446	64965667	64965544	64965546	48	7	10.444934	15	33	34	7	14.745789	9	25	12	0	-1.0	6	6	0.018407147297584428	17.350135123604474	305.8571429	205.6083887	181.9823382	38.17877745	1	221	true
JAK1	chr1	64965942	64966184	64966011	64966015	51	6	8.825492	27	24	36	3	-1.0	19	17	13	3	-1.0	6	7	0.04300909602395222	13.664396854611393	248.5	94.37319535	45.40668086	93.72655262	1	242	true
JAK1	chr1	64966442	64966749	64966534	64966540	51	48	82.554	1	50	35	33	82.86237	0	35	13	12	79.39628	1	12	0.0	100.0	337.9166667	119.3631743	92.31926708	78.5256401	1	307	true
JAK1	chr1	64966826	64967024	64966968	64966970	53	10	14.265928	32	21	35	4	9.090175	23	12	13	5	28.36005	7	6	0.0036411712671123703	24.38758892993406	276.6	206.1041808	237.3066699	69.28115023	1	198	true
JAK1	chr1	64968411	64968560	64968456	64968464	55	9	12.35819	19	36	33	3	-1.0	12	21	12	6	37.97813	2	10	0.008398374927885791	20.758047410963556	170.3333333	21.82887995	67.92275024	56.74063799	1	149	true
JAK1	chr1	64975253	64975474	64975343	64975347	48	6	8.601478	24	24	23	5	15.065346	10	13	12	0	-1.0	7	5	0.04892222489783239	13.104938002277567	343.5	363.3349694	64.32547448	300.2236944	1	221	true
JAK1	chr1	64983200	64983404	64983276	64983279	44	5	8.977383	16	28	14	3	-1.0	4	10	18	0	-1.0	7	11	0.038838868070389165	14.107334357657667	213.8	83.26884171	19.48075974	72.12974421	1	204	true
JAK1	chr1	64984204	64984378	64984362	64984363	43	6	9.884253	29	14	13	0	-1.0	11	2	18	6	23.612381	8	10	0.0238998021000455	16.216056951696046	174.8333333	20.61471966	69.66682616	71.1189145	1	174	true
JAK1	chr1	64996780	64996911	64996859	64996860	44	6	9.420003	22	22	21	4	13.079895	11	10	19	0	-1.0	10	9	0.030211500307254172	15.198277070675761	170.6666667	68.45046871	78.18119979	103.536306	1	131	true
JAK1	chr1	65001242	65001516	65001337	65001345	48	8	13.745247	24	24	26	6	19.451445	12	14	19	1	-1.0	12	7	0.004692685570182993	23.285785443831276	276.125	104.8705835	67.61656602	68.48657324	1	274	true
JAK1	chr1	65001693	65001845	65001794	65001799	48	7	10.828461	21	27	26	4	11.342952	13	13	20	2	-1.0	8	12	0.015804178280795524	18.012280798556247	205.8571429	103.1397572	95.96601581	74.79750441	1	152	true
JAK1	chr1	65002577	65002754	65002617	65002622	48	13	22.175066	21	27	27	7	20.739023	14	13	20	6	25.172485	6	14	0.0001396350064692172	38.550056905198524	197.8461538	49.91634027	61.358969	66.60157078	1	177	true
JAK1	chr1	65003049	65003231	65003172	65003188	50	8	11.558616	33	17	28	4	10.68377	21	7	21	4	13.227866	12	9	0.011811346856549875	19.277005766442223	188.75	70.02601557	66.52389474	59.78951174	1	182	true
JAK1	chr1	65008876	65009148	65009033	65009037	52	13	18.847525	30	22	19	3	-1.0	14	5	17	6	26.46074	7	10	0.0005680337781326954	32.456258381966144	274.0	104.2481015	81.87239916	119.5244316	1	272	true
JAK1	chr1	65009246	65009471	65009344	65009360	53	17	23.962471	20	33	20	5	18.319998	8	12	17	7	29.676254	6	11	0.000027444957205580742	45.615374420692724	266.4705882	112.3766644	84.20947271	98.95828741	1	225	true
JAK1	chr1	65009549	65009763	65009599	65009601	52	7	10.201199	27	25	19	4	15.999531	10	9	17	1	-1.0	8	9	0.02064388995664071	16.85208464625874	266.7142857	117.7804657	132.5992889	53.72106087	1	214	true
JAK1	chr1	65009734	65009898	65009777	65009782	53	9	12.633895	18	35	19	2	-1.0	10	9	18	4	16.284271	3	15	0.007529098739218887	21.232570073331402	206.5555556	119.3074925	78.74237176	129.0561893	1	164	true
JAK1	chr1	65009844	65010066	65009931	65009933	53	8	11.540778	24	29	19	3	-1.0	12	7	18	3	-1.0	4	14	0.011823011535221861	19.27271886691419	261.25	149.5237678	79.55905264	161.7996998	1	222	true
JAK1	chr1	65020866	65021054	65020996	65020999	49	7	10.672152	20	29	15	2	-1.0	5	10	17	1	-1.0	9	8	0.016775970983874094	17.75312333708322	201.2857143	86.42282547	73.06031429	88.53032841	1	188	true
JAK1	chr1	65022430	65022582	65022528	65022532	43	6	10.096961	18	25	15	3	-1.0	5	10	16	2	-1.0	5	11	0.0218120859249302	16.613028001540435	185.8333333	48.99149586	75.10370608	91.2001462	1	152	true
JAK1	chr1	65026003	65026173	65026080	65026089	40	7	13.351929	13	27	16	2	-1.0	3	13	17	4	18.189873	6	11	0.005589528959681125	22.526247893999383	200.4285714	73.57050392	103.8792798	44.66329056	1	170	true
JAK1	chr1	65026431	65026642	65026552	65026569	41	13	23.876225	14	27	16	4	19.21811	5	11	17	8	35.3005	5	12	0.00002815880914538683	45.503857157416824	339.3076923	248.557634	83.45719001	241.2850479	1	211	true
JAK1	chr1	65027463	65027602	65027513	65027514	40	5	9.420344	25	15	15	2	-1.0	10	5	17	3	-1.0	11	6	0.030211500307254172	15.198277070675761	173.0	74.50167783	63.62153723	83.88504038	1	139	true
JAK1	chr1	65041518	65041773	65041649	65041651	43	13	23.096392	16	27	13	2	-1.0	6	7	18	7	31.377726	5	13	0.0000669329236486578	41.74360204478829	269.6153846	106.776666	43.61471758	100.2358757	1	255	true
JAK1	chr1	65058643	65058832	65058778	65058784	38	8	15.211336	18	20	13	5	27.957224	4	9	22	3	-1.0	14	8	0.002212812215146956	26.550554398394844	216.625	110.6331615	109.9610321	45.82400338	1	189	true
JAK1	chr1	65060031	65060236	65060116	65060150	36	17	33.643665	4	32	13	5	27.373638	2	11	20	9	32.32032	2	18	0.0	100.0	198.0588235	40.0600652	31.3726417	36.61806047	1	205	true
JAK1	chr1	65062215	65062416	65062350	65062357	34	5	10.440318	12	22	11	2	-1.0	4	7	21	3	-1.0	8	13	0.018407147297584428	17.350135123604474	185.0	76.38389883	72.19556773	36.07907981	1	201	true
JAK1	chr1	65062531	65062748	65062595	65062603	33	4	8.825074	17	16	11	3	-1.0	4	7	21	1	-1.0	12	9	0.04300909602395222	13.664396854611393	185.0	59.42502279	36.75141721	75.81116892	1	217	true
JAK1	chr1	65063152	65063324	65063290	65063302	28	4	10.406384	15	13	8	1	-1.0	5	3	20	3	-1.0	10	10	0.018760297430640647	17.26760280484566	264.25	169.6867211	77.69598874	243.4096342	1	172	true
JAK1	chr1	65065047	65065226	65065103	65065108	31	4	9.556322	19	12	7	0	-1.0	4	3	24	4	12.343582	15	9	0.028168927970901366	15.502296807096869	207.5	67.63381797	120.0236088	52.93392107	1	179	true
JAK1	chr1	65065590	65065765	65065661	65065674	31	4	9.115296	20	11	7	1	-1.0	5	2	24	3	-1.0	15	9	0.03583463979389391	14.45696956655874	167.5	9.678154094	50.12900026	51.72604115	1	175	true
JAK1	chr1	65065974	65066132	65066085	65066086	33	5	11.292331	16	17	8	0	-1.0	3	5	25	5	14.905876	13	12	0.012952367297329091	18.876508485550616	195.0	53.3994382	78.64667825	116.2209103	1	158	true
JAK1	chr1	65066230	65066398	65066269	65066275	32	4	8.95593	15	17	8	0	-1.0	5	3	24	4	11.941239	10	14	0.03939071760490279	14.046061073093991	226.0	100.8067458	78.94723977	113.5899057	1	168	true
JAK1	chr1	65066399	65066585	65066552	65066554	33	7	15.396562	15	18	9	3	-1.0	4	5	24	4	12.294067	11	13	0.002027989782459956	26.92934237421758	232.4285714	76.26894768	91.20803014	117.2681096	1	186	true
JAK1	chr1	65066641	65066801	65066700	65066701	34	11	23.98128	11	23	9	5	40.30725	1	8	25	6	18.063929	10	15	0.000027444957205580742	45.615374420692724	196.1818182	104.0988167	69.59035983	96.49606681	1	160	true
JAK1	chr1	65066807	65067046	65066976	65066977	34	12	26.124279	12	22	9	2	-1.0	5	4	25	10	29.709038	7	18	0.000022454612567025552	46.486944338746795	234.25	133.5059583	96.75660654	142.5144331	1	239	true
JAK1	chr1	65067210	65067404	65067325	65067326	33	12	29.545347	12	21	9	4	34.933876	1	8	24	8	27.482985	11	13	0.0	100.0	225.4166667	116.7487266	99.082916	72.82164805	1	194	true
JAK1	chr1	65067729	65068033	65067907	65067908	36	15	31.219238	11	25	9	5	38.500328	3	6	27	10	28.755167	8	19	0.0	100.0	316.4	166.7002442	111.0295113	135.2605246	1	304	true
GNG5	chr1	84504347	84504480	84504392	84504397	47	8	12.249145	25	22	19	3	-1.0	12	7	14	0	-1.0	9	5	0.0088061512093456	20.552138615950255	136.125	32.02426535	35.93421569	39.79949748	1	133	true
GNG5	chr1	84504634	84504792	84504703	84504714	48	9	13.276248	23	25	20	4	13.325625	7	13	15	4	19.221859	6	9	0.005857650827719283	22.322765200075043	225.8888889	137.07885	54.612524	113.3192393	1	158	true
GNG5	chr1	84504752	84504977	84504914	84504915	46	6	8.867428	22	24	20	2	-1.0	7	13	15	4	17.631453	9	6	0.0420845402698413	13.75877412681064	262.3333333	157.0575266	151.2619141	51.58585077	1	225	true
GNG5	chr1	84506130	84506395	84506241	84506334	43	43	86.68307	0	43	20	20	86.21778	0	20	16	16	85.79141	0	16	0.0	100.0	339.9534884	200.6205793	114.9595962	121.2383593	1	265	true
GNG5	chr1	84506525	84506667	84506587	84506595	42	20	36.88635	11	31	19	11	44.46756	6	13	16	6	30.023956	4	12	0.0	100.0	281.1	299.0613209	239.4788805	103.5526182	1	142	true
GNG5	chr1	84506628	84506862	84506775	84506791	41	12	23.31726	16	25	19	5	20.669312	8	11	16	6	29.504171	5	11	0.0000492750383014513	43.07373029471604	388.0833333	349.8691855	362.4740743	35.67137465	1	234	true
GNG5	chr1	84507044	84507216	84507113	84507132	41	8	13.963751	21	20	20	2	-1.0	12	8	16	4	16.929379	8	8	0.004194971613818891	23.77270973572713	166.75	51.49687924	71.72118635	32.50933932	1	172	true
GTPBP4	chr10	988249	988519	988338	988463	46	42	76.66559	0	46	28	25	75.80074	0	28	18	17	77.955315	0	18	0.0	100.0	325.4761905	159.3565167	108.2159652	82.6947039	1	270	true
GTPBP4	chr10	988436	988786	988702	988709	47	8	12.462237	24	23	29	4	10.078859	16	13	18	4	16.246569	8	10	0.00811121656462941	20.909140030414655	414.75	291.8413219	293.2595145	62.27760432	1	350	true
GTPBP4	chr10	988800	988989	988905	988910	47	9	13.955623	24	23	29	7	18.160501	13	16	18	2	-1.0	11	7	0.004233284952933871	23.73322497100851	175.7777778	37.68878407	56.39025724	62.47799613	1	189	true
GTPBP4	chr10	989177	989318	989246	989257	48	7	10.100148	33	15	31	4	9.088525	21	10	17	3	-1.0	12	5	0.021751570216791496	16.62509386439307	171.0	35.12359131	58.04554862	51.63286144	1	141	true
GTPBP4	chr10	1015524	1015700	1015604	1015615	39	5	8.933138	25	14	26	5	13.399708	14	12	13	0	-1.0	11	2	0.03971566343428233	14.01038178338274	156.6	58.76053097	44.11122306	64.71475875	1	176	true
EGR2	chr10	62815383	62815545	62815445	62815446	39	5	9.70501	13	26	15	1	-1.0	3	12	24	4	12.745021	10	14	0.026075791013876148	15.837625082992876	172.0	26.87936011	62.20771656	70.65620992	1	162	true
EGR2	chr10	62816302	62816564	62816382	62816453	39	36	74.7396	0	39	16	16	82.916374	0	16	23	20	69.007935	0	23	0.0	100.0	305.3333333	152.8736173	31.51068098	139.1106075	1	262	true
EGR2	chr10	62816649	62816861	62816739	62816748	38	32	62.766552	2	36	16	12	54.853832	2	14	22	20	68.4758	0	22	0.0	100.0	280.6875	173.2788983	153.0119085	47.32053321	1	212	true
EGR2	chr10	62817125	62817268	62817193	62817199	37	5	9.676403	7	30	15	2	-1.0	1	14	22	3	-1.0	6	16	0.026688665514989017	15.736731412355631	175.0	87.0890349	52.01153718	79.73205127	1	143	true
EGR2	chr10	62818023	62818193	62818091	62818120	38	20	41.711536	12	26	16	6	29.597809	5	11	22	14	50.47607	7	15	0.0	100.0	197.3	75.76146778	82.02238141	50.20848639	1	170	true
FBXW4	chr10	101611677	101611879	101611759	101611772	36	5	10.851314	13	23	11	0	-1.0	5	6	25	5	15.625891	8	17	0.015511058298637187	18.093585698473504	225.6	67.93599929	59.67160129	39.9149095	1	202	true
FBXW4	chr10	101694251	101694454	101694388	101694393	42	19	36.951702	12	30	16	6	29.52489	5	11	26	13	41.48358	7	19	0.0	100.0	217.1052632	89.29408014	100.4656119	35.47662108	1	203	true
FBXW4	chr10	101694506	101694652	101694595	101694605	42	7	12.009707	16	26	16	3	-1.0	5	11	26	4	11.286477	11	15	0.009740895531896695	20.11401114303868	128.5714286	25.15191936	47.19614593	32.32498665	1	146	true
FBXW4	chr10	101694912	101695050	101694969	101694970	41	16	29.55817	14	27	16	7	31.561523	4	12	25	9	28.236034	10	15	0.0	100.0	167.75	94.17819988	83.51484399	72.31340931	1	138	true
FBXW4	chr10	101695127	101695256	101695145	101695152	41	19	38.228283	14	27	16	8	42.583755	5	11	25	11	35.40078	9	16	0.0	100.0	168.8947368	75.15014211	77.80358386	52.72559439	1	129	true
CTSD	chr11	1763906	1764145	1764069	1764082	19	15	58.042755	0	19	6	4	49.410706	0	6	5	4	56.696472	0	5	0.0	100.0	215.8666667	79.14712039	71.71750135	22.18064364	1	239	true
CDKN1C	chr11	2884922	2885223	2885040	2885051	41	9	16.384933	26	15	21	4	13.867973	12	9	20	5	18.977743	14	6	0.0013976829482544857	28.54591333196685	282.3333333	170.6765948	59.19670599	157.5618926	1	301	true
CDKN1C	chr11	2885277	2885463	2885371	2885379	42	7	12.047318	23	19	21	0	-1.0	14	7	21	7	24.094637	9	12	0.009648171993225587	20.155549631803943	263.7142857	206.7500216	154.4956464	85.38707385	1	186	true
CDKN1C	chr11	2885752	2886158	2886004	2886005	40	37	74.74663	1	39	19	19	79.60553	0	19	21	18	70.30287	1	20	0.0	100.0	384.1891892	121.8026267	94.7572923	66.70325573	1	406	true
SOX6	chr11	15968170	15968372	15968260	15968267	32	4	9.7417555	16	16	12	2	-1.0	6	6	18	2	-1.0	10	8	0.025541779210717302	15.927488535689506	250.75	79.52934469	100.4008632	137.8655746	1	202	true
SOX6	chr11	15968314	15968569	15968449	15968454	32	5	10.8282175	24	8	12	1	-1.0	10	2	18	2	-1.0	14	4	0.015804178280795524	18.012280798556247	233.6	93.85254392	102.5021951	63.95858035	1	255	true
SOX6	chr11	15969459	15969659	15969525	15969539	33	5	11.633708	16	17	12	1	-1.0	5	7	19	4	15.92068	11	8	0.011421403729748647	19.42280516526296	189.4	79.12205761	20.7557221	70.63072986	1	200	true
SOX6	chr11	15971056	15971366	15971293	15971294	33	5	10.538809	17	16	13	3	-1.0	7	6	18	2	-1.0	8	10	0.01769319265938077	17.52193793475506	358.8	246.4491834	194.2261568	73.58804251	1	310	true
SOX6	chr11	15986874	15987298	15987200	15987203	62	17	21.288029	29	33	33	8	18.26021	16	17	29	9	24.698994	13	16	0.00023938794208992113	36.20897728681879	335.1764706	135.0713864	122.0366085	66.74253649	1	424	true
SOX6	chr11	15988306	15988452	15988370	15988385	61	10	12.935959	23	38	34	5	11.63578	13	21	27	5	14.536185	10	17	0.006778580430592651	21.688612465032357	185.7	57.16652089	44.35262738	64.72171197	1	146	true
SOX6	chr11	15988859	15989029	15988917	15988918	62	10	11.95042	33	29	34	5	10.930491	17	17	28	5	13.1531925	16	12	0.010099908574436831	19.956825574844167	247.4	140.9855785	77.42953786	157.3320621	1	170	true
