gene_name	chrom	peak_start	peak_end	start	end	coverage	fire_coverage	score	nuc_coverage	msp_coverage	coverage_H1	fire_coverage_H1	score_H1	nuc_coverage_H1	msp_coverage_H1	coverage_H2	fire_coverage_H2	score_H2	nuc_coverage_H2	msp_coverage_H2	FDR	log_FDR	FIRE_size_mean	FIRE_size_ssd	FIRE_start_ssd	FIRE_end_ssd	local_max_count	peak_length	pass_coverage
SOX6	chr11	16191998	16192176	16192041	16192047	34	8	17.624386	17	17	13	5	28.835987	5	8	18	2	-1.0	12	6	0.017046612652098975	17.683619071497517	182.75	74.66831418	40.19150585	60.15218794	1	178	true
SOX6	chr11	16195912	16196078	16195951	16195952	41	9	17.37044	20	21	20	3	-1.0	12	8	21	6	22.319971	8	13	0.01714808409918657	17.657843952498645	219.5555556	102.9649347	106.9568968	55.79750094	1	166	true
SOX6	chr11	16200235	16200435	16200310	16200315	38	13	27.827572	16	22	17	9	42.294495	3	14	18	4	18.746744	10	8	0.001750949871393343	27.567262873196906	223.7692308	94.7665147	44.45755683	67.93313077	1	200	true
SOX6	chr11	16226414	16226600	16226516	16226523	37	18	39.34086	7	30	16	8	39.719833	4	12	19	10	43.110237	3	16	0.0003026642451157402	35.19038880880556	240.9444444	146.1491874	44.1346721	134.8224322	1	186	true
SOX6	chr11	16239671	16239817	16239736	16239743	31	6	14.601863	9	22	11	2	-1.0	4	7	20	4	14.36306	5	15	0.037158811743621754	14.299381822305808	189.6666667	88.49557428	29.04938324	82.99156584	1	146	true
SOX6	chr11	16252503	16252670	16252602	16252603	45	13	23.005594	21	24	18	4	16.389238	9	9	25	8	26.665222	12	13	0.003740959662815088	24.270169745901583	186.2307692	58.82481597	51.68791953	18.93646597	1	167	true
SOX6	chr11	16280394	16280614	16280588	16280589	32	10	25.845556	18	14	14	5	30.654541	9	5	17	5	23.34672	9	8	0.002370798422235048	26.251053704556448	221.7	32.49974359	86.77454824	70.28268318	1	220	true
SOX6	chr11	16286204	16286418	16286336	16286340	39	8	15.560828	19	20	17	2	-1.0	8	9	22	6	21.151445	11	11	0.03228776014524654	14.909620816567239	223.25	99.52422534	83.86851955	111.1331248	1	214	true
SOX6	chr11	16292684	16292868	16292739	16292740	42	12	22.743282	19	23	16	2	-1.0	6	10	25	10	31.786674	12	13	0.003835856985911083	24.161375932082247	213.9166667	114.2862899	109.1178123	67.09485597	1	184	true
SOX6	chr11	16293182	16293359	16293285	16293303	43	9	15.610989	15	28	17	4	18.383875	7	10	24	5	14.906113	7	17	0.03235798719711881	14.900185011627249	169.3333333	64.34477446	56.04412944	24.73582647	1	177	true
SOX6	chr11	16297428	16297668	16297505	16297507	40	12	23.139517	18	22	13	4	23.864462	5	8	27	8	22.753431	13	14	0.0037072816578879687	24.309444175259436	211.1666667	108.9327009	70.84228107	116.87247	1	240	true
SOX6	chr11	16300016	16300180	16300100	16300119	41	17	32.297375	16	25	17	9	41.23855	4	13	22	8	28.27896	11	11	0.00124636551529653	29.04354575656437	161.8235294	48.4796804	31.67458621	43.18990214	1	164	true
SOX6	chr11	16300554	16300709	16300612	16300615	41	8	14.233316	20	21	16	3	-1.0	7	9	23	4	13.634146	12	11	0.03835234000262875	14.162081331693344	166.125	94.95327798	73.50607361	47.05448969	1	155	true
SOX6	chr11	16335676	16335852	16335751	16335763	40	8	15.2078495	20	20	26	6	17.841305	15	11	14	2	-1.0	5	9	0.03430171437121459	14.646841737370451	176.875	40.80419271	39.17634126	57.82840997	1	176	true
SOX6	chr11	16344947	16345107	16345012	16345030	38	9	17.876501	19	19	19	7	27.182528	7	12	19	2	-1.0	12	7	0.014287137415297602	18.450547781563195	164.6666667	46.03802776	32.46536616	34.11744422	1	160	true
SOX6	chr11	16348016	16348234	16348099	16348105	43	13	23.47509	20	23	18	4	17.377537	9	9	25	9	27.825327	11	14	0.0034841055934448145	24.579086912202076	224.7692308	88.15342104	93.14091888	72.35861546	1	218	true
SOX6	chr11	16349502	16349887	16349585	16349612	43	30	54.18859	6	37	17	10	45.15206	4	13	26	20	60.05862	2	24	0.0	100.0	309.0333333	123.9077753	50.69362562	119.4766413	1	385	true
SOX6	chr11	16350000	16350188	16350068	16350087	42	14	25.1653	14	28	18	6	25.98053	5	13	24	8	24.512217	9	15	0.0025145183312284096	25.995451939574203	260.7857143	153.8596656	157.3250991	90.18153243	1	188	true
SOX6	chr11	16352832	16352998	16352854	16352868	45	10	17.095839	30	15	20	4	15.659345	13	7	21	4	14.635164	15	6	0.019254241551290047	17.154735841083493	200.6	57.03838863	52.53104902	62.38090876	1	166	true
SOX6	chr11	16356398	16356588	16356525	16356530	44	25	45.389297	8	36	22	10	35.140854	7	15	20	13	52.12912	1	19	6.054018610984597e-6	52.17956248289342	192.24	67.97197952	51.08107934	38.93143546	1	190	true
SOX6	chr11	16373285	16373581	16373388	16373389	40	17	33.463158	12	28	20	8	31.722895	5	15	20	9	35.153423	7	13	0.0010101895314145201	29.955971363903537	460.2941176	292.6106126	90.57954743	350.3355324	1	296	true
SOX6	chr11	16373621	16374233	16373813	16373818	39	27	54.107624	6	33	20	13	52.425518	4	16	19	14	55.82562	2	17	0.0	100.0	525.2592593	257.8593225	169.2254435	143.9014086	1	612	true
SOX6	chr11	16377877	16378049	16377953	16377957	41	11	19.835938	12	29	24	9	27.240911	5	19	17	2	-1.0	7	10	0.009480067579269518	20.231885667548415	151.7272727	50.04416232	34.98285294	48.74441693	1	172	true
SOX6	chr11	16418801	16419006	16418911	16418916	37	13	28.484333	17	20	21	9	34.856586	8	13	16	4	20.05825	9	7	0.0016008159489512284	27.95658597468418	216.3846154	84.82583968	82.96701538	54.8298066	1	205	true
SOX6	chr11	16419058	16419269	16419121	16419122	36	6	13.12652	24	12	21	5	19.252254	13	8	15	1	-1.0	11	4	0.04670631727750393	13.306243748254982	213.5	67.47962655	121.5687734	87.60517489	1	211	true
SOX6	chr11	16419764	16419920	16419843	16419860	39	11	21.587885	20	19	22	7	24.568378	11	11	17	4	17.671957	9	8	0.005823107004624586	22.348452292821488	159.0	40.15470085	47.55265025	37.5187226	1	156	true
SOX6	chr11	16440385	16440557	16440457	16440468	46	10	16.218878	22	24	25	8	23.420692	10	15	21	2	-1.0	12	9	0.029258013666039796	15.337551615723061	218.3	105.2130643	100.3879143	28.88771365	1	172	true
SOX6	chr11	16483595	16483852	16483695	16483700	26	5	14.435617	16	10	11	3	-1.0	6	5	15	2	-1.0	10	5	0.037230995702248144	14.290953488955068	452.6	620.3033935	412.268723	231.6749879	1	257	true
SOX6	chr11	16483819	16484056	16483909	16483925	26	5	15.49038	14	12	11	2	-1.0	6	5	15	3	-1.0	8	7	0.032425490483764724	14.891134458443018	495.2	595.7475976	493.081839	121.7715073	1	237	true
SOX6	chr11	16496834	16497032	16496932	16496939	27	5	14.090419	14	13	14	1	-1.0	8	6	13	4	24.159489	6	7	0.038504932697293645	14.144836313747982	207.2	101.8390888	89.46340034	63.53975134	1	198	true
SOX6	chr11	16511250	16511415	16511323	16511330	39	7	13.301492	23	16	26	7	19.952238	13	13	13	0	-1.0	10	3	0.04655053759952352	13.32075299104586	194.0	138.9520301	148.9713939	42.41237465	1	165	true
SOX6	chr11	16511564	16511745	16511671	16511673	39	8	16.162306	14	25	26	6	18.407055	8	18	13	2	-1.0	6	7	0.029215002887998855	15.343940664222778	198.375	94.73562839	83.36280431	23.16670949	1	181	true
SOX6	chr11	16527006	16527209	16527043	16527044	36	7	15.25701	20	16	22	4	15.203879	15	7	14	3	-1.0	5	9	0.03431611498433777	14.645018856359503	186.5714286	59.24203784	48.92121947	79.2254168	1	203	true
SOX6	chr11	16528419	16528572	16528496	16528502	37	8	16.219147	21	16	24	5	15.708217	15	9	13	3	-1.0	6	7	0.029258013666039796	15.337551615723061	158.625	30.91434018	36.98165568	33.34639625	1	153	true
SOX6	chr11	16528730	16528906	16528824	16528836	38	10	20.05735	14	24	24	5	16.528166	11	13	14	5	26.035954	3	11	0.009331600080733856	20.300438817998618	200.3	102.7813753	40.75891177	89.25923544	1	176	true
SOX6	chr11	16543738	16543948	16543856	16543857	47	10	16.9281	20	27	27	7	21.032286	11	16	20	3	-1.0	9	11	0.019445228212245452	17.111869555385162	225.6	103.7306341	40.94020029	100.1321904	1	210	true
SOX6	chr11	16600089	16600279	16600133	16600134	34	11	26.423382	6	28	16	7	35.415516	3	13	14	3	-1.0	2	12	0.002156020951780869	26.66347023077783	206.9090909	46.68930187	56.05354583	59.31518279	1	190	true
SOX6	chr11	16603134	16603302	16603216	16603229	34	7	15.583629	11	23	14	3	-1.0	4	10	14	2	-1.0	5	9	0.032327392331829026	14.904293260587838	202.7142857	101.0011787	18.86543829	99.6825915	1	168	true
SOX6	chr11	16603343	16603566	16603496	16603517	34	6	13.61364	15	19	14	3	-1.0	6	8	14	1	-1.0	5	9	0.04234098735985946	13.732390187790804	240.0	100.8464179	122.2381555	37.62667494	1	223	true
SOX6	chr11	16604444	16604627	16604513	16604516	38	10	19.24303	20	18	16	4	18.22617	8	8	16	4	18.267933	8	8	0.011521353057865153	19.384965147445726	233.1	121.3978308	63.44026061	117.9344922	1	183	true
SOX6	chr11	16604932	16605069	16604986	16604994	38	9	17.961388	11	27	16	4	18.267933	4	12	16	5	24.327866	4	12	0.014258211947072292	18.459349338255954	157.1111111	65.75417182	37.12404133	58.10646359	1	137	true
SOX6	chr11	16605482	16605666	16605622	16605623	39	12	22.57642	19	20	17	7	30.269331	6	11	17	4	17.327929	10	7	0.0039732154951693105	24.0085787948909	183.1666667	63.05096544	66.4637062	62.09865074	1	184	true
SOX6	chr11	16606040	16606204	16606117	16606143	38	16	30.805567	7	31	17	8	35.15574	2	15	17	8	33.64494	4	13	0.0013254236582295373	28.77645281710185	202.1875	122.8458214	34.44070992	118.1902421	1	164	true
SOX6	chr11	16606310	16606516	16606360	16606473	37	36	72.490944	0	37	17	16	69.62502	0	17	17	17	76.03453	0	17	0.0	100.0	244.5277778	111.461585	71.65199739	84.09263599	1	206	true
SOX6	chr11	16606893	16607166	16606966	16606970	38	12	25.249441	18	20	17	6	27.372458	9	8	18	6	27.397055	7	11	0.0025145183312284096	25.995451939574203	239.9166667	100.9603508	49.47236756	96.68360614	1	273	true
SOX6	chr11	16607732	16608000	16607799	16607804	34	19	48.77725	10	24	15	8	46.00964	5	10	19	11	50.909573	5	14	0.0	100.0	289.0	119.9217337	73.26076952	96.0753542	1	268	true
SOX6	chr11	16609722	16609929	16609868	16609872	41	9	16.65385	14	27	18	4	16.36155	6	12	21	5	18.442854	7	14	0.024105830331527505	16.178779045381678	205.0	89.35742834	100.6770138	42.05188594	1	207	true
SOX6	chr11	16610682	16610856	16610770	16610771	43	8	13.850007	14	29	17	5	22.264435	5	12	24	3	-1.0	8	16	0.041917149916696816	13.776082541142813	183.5	46.23851209	44.35812053	68.76824433	1	174	true
SOX6	chr11	16610888	16611051	16610945	16610950	43	10	16.88859	18	25	17	5	22.031126	7	10	24	4	11.358673	10	14	0.01941883892352103	17.11776740657799	204.9	104.6023688	79.20577981	115.3135339	1	163	true
SOX6	chr11	16612026	16612228	16612108	16612114	39	18	37.466427	14	25	16	6	29.999054	7	9	21	11	42.61082	7	14	0.000512728974009564	32.901121401431205	195.0555556	56.77973149	37.39809684	58.77763569	1	202	true
SOX6	chr11	16612634	16612773	16612709	16612723	36	9	18.950245	13	23	15	3	-1.0	5	10	20	5	18.662931	8	12	0.012084566825717761	19.17768912370285	179.8888889	67.84438894	40.84251597	72.30798327	1	139	true
SOX6	chr11	16612881	16613029	16612946	16612961	37	7	13.568332	14	23	15	3	-1.0	4	11	21	3	-1.0	10	11	0.042361870827408526	13.730248683927195	177.5714286	72.18692666	97.49432218	30.1922412	1	148	true
SOX6	chr11	16613092	16613236	16613158	16613165	35	7	14.122582	9	26	15	4	17.631453	4	11	20	3	-1.0	5	15	0.03847027399373841	14.1487472054151	129.2857143	29.05003893	25.50816863	18.08972347	1	144	true
