gene_name	chrom	peak_start	peak_end	start	end	coverage	fire_coverage	score	nuc_coverage	msp_coverage	coverage_H1	fire_coverage_H1	score_H1	nuc_coverage_H1	msp_coverage_H1	coverage_H2	fire_coverage_H2	score_H2	nuc_coverage_H2	msp_coverage_H2	FDR	log_FDR	FIRE_size_mean	FIRE_size_ssd	FIRE_start_ssd	FIRE_end_ssd	local_max_count	peak_length	pass_coverage
JAK1	chr1	64894820	64895071	64894930	64894940	48	16	24.372534	17	31	29	9	22.208855	11	18	19	7	27.62236	6	13	0.0004901817617384192	33.09642851639055	282.0625	105.5566001	61.9363921	114.0227865	1	251	true
JAK1	chr1	64897369	64897634	64897474	64897487	43	6	10.325045	16	27	29	4	10.263703	10	19	14	2	-1.0	6	8	0.04394186901512341	13.571214748235185	320.6666667	177.7792639	85.072714	192.9273611	1	265	true
JAK1	chr1	64897603	64897849	64897731	64897737	42	6	10.700812	19	23	29	5	12.805586	12	17	13	1	-1.0	7	6	0.03667578401184429	14.356205935479823	284.3333333	153.8787401	110.6941733	98.31717381	1	246	true
JAK1	chr1	64898104	64898363	64898173	64898180	44	30	52.04899	8	36	30	19	46.7154	6	24	14	11	63.4067	2	12	0.0	100.0	320.8666667	124.6824196	66.54411725	113.1762739	1	259	true
JAK1	chr1	64898608	64898840	64898692	64898702	42	13	22.982647	12	30	29	10	25.885666	9	20	13	3	-1.0	3	10	0.0007683835183096096	31.14421959250162	281.2307692	152.2591835	146.7126094	50.35018397	1	232	true
JAK1	chr1	64909038	64909326	64909156	64909168	37	17	36.07662	12	25	23	7	23.492352	9	14	14	10	56.67934	3	11	0.000012690893276652577	48.96507808049699	323.2941176	160.3354939	65.83401588	114.3697242	1	288	true
JAK1	chr1	64912286	64912518	64912392	64912402	37	8	16.184614	14	23	21	6	22.089233	8	13	16	2	-1.0	6	10	0.006807399927781641	21.67018734289382	257.5	85.06468127	67.39171208	111.4831826	1	232	true
JAK1	chr1	64912886	64913188	64913005	64913006	34	10	21.864391	13	21	19	7	27.103798	6	13	15	3	-1.0	7	8	0.0012382076810538132	29.072065062277016	311.2	236.1392245	77.10087188	274.0786789	1	302	true
JAK1	chr1	64913529	64913965	64913736	64913790	33	31	68.82116	0	33	18	18	73.92968	0	18	15	13	62.624268	0	15	0.0	100.0	538.0645161	215.2220459	175.187316	149.1989723	1	436	true
JAK1	chr1	64917506	64917859	64917646	64917651	37	21	43.798153	7	30	19	11	45.566708	3	16	18	10	41.875786	4	14	0.0	100.0	401.2380952	153.6079115	163.9860766	122.3151277	1	353	true
JAK1	chr1	64921001	64921330	64921203	64921234	34	25	55.108147	7	27	16	12	55.81275	2	14	18	13	54.426277	5	13	0.0	100.0	380.2	156.7599013	72.96672758	128.1227016	1	329	true
JAK1	chr1	64921226	64921690	64921600	64921605	39	8	14.679841	9	30	18	4	15.4664955	5	13	21	4	13.957947	4	17	0.009692878882309615	20.13547213969929	441.75	267.6392828	288.1529542	60.40680543	1	464	true
JAK1	chr1	64930304	64930556	64930449	64930459	40	6	11.156619	19	21	19	4	15.172177	8	11	21	2	-1.0	11	10	0.0295428966972203	15.295469241242133	264.3333333	119.7358203	60.30174127	101.9929736	1	252	true
JAK1	chr1	64933317	64933787	64933590	64933593	37	6	11.696431	15	22	18	4	16.018215	6	12	19	2	-1.0	9	10	0.02393508121344478	16.209650945872514	481.3333333	234.7659828	137.122816	256.4228279	1	470	true
JAK1	chr1	64934366	64934595	64934483	64934500	38	14	28.953407	13	25	19	8	33.404602	6	13	19	6	24.449585	7	12	0.0002331832076143322	36.32302727939694	258.2142857	110.5915413	84.29204204	70.68829581	1	229	true
JAK1	chr1	64948378	64948588	64948439	64948440	34	7	15.183818	18	16	20	5	18.027214	8	12	14	2	-1.0	10	4	0.008484315848349543	20.71383172234444	200.5714286	58.48890819	64.6499733	74.2316195	1	210	true
JAK1	chr1	64949256	64949474	64949375	64949384	36	6	12.276771	23	13	22	4	13.255396	14	8	14	2	-1.0	9	5	0.01876542572871913	17.2664157835795	254.8333333	146.0594628	49.9439686	110.0425675	1	218	true
JAK1	chr1	64949559	64949755	64949607	64949624	35	5	11.029207	15	20	21	4	14.802368	10	11	14	1	-1.0	5	9	0.0315954191932202	15.003758782460391	271.0	155.8155961	169.3980519	55.67494948	1	196	true
JAK1	chr1	64950246	64950432	64950340	64950351	35	6	12.02363	14	21	21	3	-1.0	7	14	14	3	-1.0	7	7	0.021227385637465245	16.73103490202241	215.1666667	119.5682511	30.90253496	109.4714575	1	186	true
JAK1	chr1	64956144	64956563	64956361	64956367	31	7	16.437086	16	15	16	4	16.971142	11	5	15	3	-1.0	5	10	0.006583245188028286	21.815599696345302	354.0	150.9668838	90.36118003	163.2946504	1	419	true
JAK1	chr1	64961721	64961922	64961869	64961873	30	5	11.872892	11	19	21	5	16.961275	6	15	9	0	-1.0	5	4	0.022522877159044007	16.473761318276715	277.0	108.3582023	79.89367935	182.8797419	1	201	true
JAK1	chr1	64962016	64962329	64962214	64962220	28	8	20.501125	13	15	19	4	14.884955	11	8	9	4	32.246365	2	7	0.0019966634402693237	26.996951341038205	301.0	95.97321055	141.0471046	82.16881577	1	313	true
JAK1	chr1	64962579	64962916	64962847	64962856	28	15	39.486664	4	24	18	8	32.352665	4	14	10	7	52.227856	0	10	0.0	100.0	278.0	126.778209	136.9021896	66.25434397	1	337	true
JAK1	chr1	64965238	64965480	64965400	64965402	30	12	29.410444	9	21	17	9	39.34272	4	13	13	3	-1.0	5	8	0.0001937015736023399	37.12866851123755	359.8333333	252.6297446	75.08540592	231.9615302	1	242	true
JAK1	chr1	64965422	64965682	64965571	64965584	30	10	24.807234	5	25	17	7	30.468603	4	13	13	3	-1.0	1	12	0.00045091270106614127	33.459075315480476	380.0	273.5218862	156.6765954	159.81239	1	260	true
JAK1	chr1	64966050	64966205	64966123	64966124	30	9	21.456581	7	23	17	5	20.457685	4	13	13	4	22.685904	3	10	0.001432616954342318	28.438699134777302	331.0	302.6821765	308.4067931	204.8456736	1	155	true
JAK1	chr1	64966411	64966798	64966632	64966681	29	25	73.68271	1	28	16	12	64.76682	1	15	13	13	84.57921	0	13	0.0	100.0	391.68	131.2395139	102.3567617	107.994398	1	387	true
JAK1	chr1	64969827	64970021	64969862	64969869	35	5	10.635669	16	19	18	4	16.888393	8	10	17	1	-1.0	8	9	0.03765600810110815	14.241657212697017	225.0	67.57588327	87.70005701	91.91191435	1	194	true
JAK1	chr1	64974537	64974703	64974616	64974620	28	6	14.62124	13	15	14	3	-1.0	7	7	14	3	-1.0	6	8	0.009835918108577198	20.071850957467703	228.5	140.8783163	164.6422384	66.46026382	1	166	true
JAK1	chr1	64983165	64983508	64983336	64983386	44	27	48.96314	6	38	22	13	45.82048	3	19	22	14	52.060337	3	19	0.0	100.0	369.8888889	138.0580517	90.13841841	100.9628997	1	343	true
JAK1	chr1	65001284	65001502	65001356	65001365	40	11	19.618507	16	24	28	11	28.02644	9	19	12	0	-1.0	7	5	0.0029276728198803165	25.334774591915142	280.0	160.5527951	42.85323792	152.0618295	1	218	true
JAK1	chr1	65001396	65001868	65001755	65001758	40	6	10.157872	12	28	27	4	10.196929	8	19	13	2	-1.0	4	9	0.047912868450303236	13.195478279970585	571.6666667	182.2258672	136.2879305	260.3011077	1	472	true
JAK1	chr1	65002300	65002611	65002441	65002451	42	13	22.288069	15	27	30	11	26.894642	6	24	12	2	-1.0	9	3	0.0009882993423951567	30.0511149361035	481.5384615	257.1729688	240.5883547	235.8034003	1	311	true
JAK1	chr1	65002535	65002784	65002610	65002611	43	20	35.38625	12	31	30	18	45.36859	5	25	13	2	-1.0	7	6	0.000022543069754881302	46.46986945129739	352.4	212.3667136	138.5402374	144.2167502	1	249	true
JAK1	chr1	65003037	65003239	65003153	65003158	43	14	23.041662	15	28	30	12	28.469885	7	23	13	2	-1.0	8	5	0.00077321157690603	31.11701652123093	282.2142857	179.9021865	189.8877633	92.57800394	1	202	true
JAK1	chr1	65003396	65003599	65003487	65003489	43	8	13.874645	21	22	30	8	19.886992	14	16	13	0	-1.0	7	6	0.011515991654570184	19.386986585191583	198.875	42.71646554	69.83130182	66.00865744	1	203	true
JAK1	chr1	65008195	65008439	65008283	65008287	47	7	11.5000925	23	24	27	6	17.003143	12	15	20	1	-1.0	11	9	0.025391634424922302	15.953093432822754	240.4285714	71.38360489	50.61573254	59.28582903	1	244	true
JAK1	chr1	65009197	65009440	65009323	65009333	48	14	20.754559	13	35	28	7	17.667202	8	20	20	7	25.026867	5	15	0.001800819207802663	27.445298857339814	293.9285714	174.8645473	57.79121193	190.3852226	1	243	true
JAK1	chr1	65009455	65009782	65009608	65009615	47	7	10.744349	24	23	27	5	13.460885	14	13	20	2	-1.0	10	10	0.03624544663617561	14.407465442651366	384.4285714	213.888489	184.5277112	155.3242384	1	327	true
JAK1	chr1	65009963	65010416	65010115	65010116	47	18	28.432976	14	33	28	14	36.296696	6	22	19	4	16.791714	8	11	0.00025184653774696806	35.98864015216127	373.5	131.0407436	84.02507018	113.6442103	1	453	true
JAK1	chr1	65020252	65020594	65020350	65020354	34	5	10.0863285	10	24	18	3	-1.0	4	14	16	2	-1.0	6	10	0.04941750819059293	13.061191570796026	308.4	147.176085	59.41632772	155.4612492	1	342	true
JAK1	chr1	65022444	65022673	65022573	65022585	32	6	13.76301	15	17	17	5	21.484928	7	10	15	1	-1.0	8	7	0.011780862022580363	19.288229304357646	240.5	64.61810892	46.11579628	69.74644555	1	229	true
JAK1	chr1	65026028	65026200	65026074	65026090	29	4	10.394257	12	17	16	3	-1.0	6	10	13	1	-1.0	6	7	0.04279981713473712	13.685580865369275	177.0	32.83291032	68.69922367	64.82990565	1	172	true
JAK1	chr1	65026318	65026540	65026392	65026416	28	10	26.139404	8	20	16	7	32.749683	4	12	12	3	-1.0	4	8	0.00033067665203174757	34.80596468079158	277.9	120.4366592	47.33392018	114.5931935	1	222	true
JAK1	chr1	65026366	65026699	65026681	65026686	27	5	13.012907	12	15	15	2	-1.0	7	8	12	3	-1.0	5	7	0.014753847148038082	18.310947202071414	329.2	119.9007923	167.4822379	110.7623582	1	333	true
JAK1	chr1	65027286	65027476	65027395	65027399	26	4	11.149255	12	14	14	2	-1.0	5	9	12	2	-1.0	7	5	0.030085457176359163	15.216433846156871	226.0	92.27495146	63.58917623	145.9483356	1	190	true
JAK1	chr1	65027506	65027712	65027616	65027640	25	4	11.62237	12	13	14	2	-1.0	5	9	11	2	-1.0	7	4	0.024475273508229742	16.11272446309248	257.25	101.2435183	83.1920469	109.0351625	1	206	true
JAK1	chr1	65027869	65028111	65028014	65028022	25	8	24.200634	11	14	14	3	-1.0	6	8	11	5	35.569004	5	6	0.0005111218966358044	32.914755133229825	263.625	60.59688229	98.77960677	106.1720302	1	242	true
JAK1	chr1	65027999	65028284	65028215	65028216	25	4	11.164994	10	15	14	2	-1.0	5	9	11	2	-1.0	5	6	0.029419773259261962	15.313606787407394	324.5	112.0639698	80.53777582	178.5310431	1	285	true
JAK1	chr1	65028403	65028630	65028548	65028555	26	9	24.937115	8	18	15	7	33.7883	4	11	11	2	-1.0	4	7	0.0004289544887305298	33.67588783203827	327.8888889	132.5268317	93.41633214	131.0133581	1	227	true
JAK1	chr1	65028700	65028956	65028823	65028831	24	5	14.7182455	12	12	13	4	21.166597	7	6	11	1	-1.0	5	6	0.009545668030684724	20.201936731489806	320.8	144.7366574	170.7474744	54.30469593	1	256	true
JAK1	chr1	65041525	65041782	65041692	65041697	34	10	21.170065	6	28	19	6	22.095627	3	16	15	4	19.931025	3	12	0.0015707588325112967	28.038904895301307	328.7	148.7429177	109.6706686	69.25989701	1	257	true
JAK1	chr1	65060012	65060236	65060164	65060176	43	13	21.544487	4	39	16	3	-1.0	2	14	27	10	26.363928	2	25	0.0013714537737985865	28.628188261363942	212.3076923	28.82240048	16.11616484	32.24525407	1	224	true
JAK1	chr1	65064948	65065272	65065225	65065231	34	7	14.567452	11	23	12	2	-1.0	4	8	22	5	16.299927	7	15	0.009880180986879015	20.052350998574195	321.1428571	156.936748	186.6644558	60.46447206	1	324	true
JAK1	chr1	65066433	65066609	65066537	65066548	38	11	22.519516	13	25	14	5	28.293179	5	9	24	6	19.10988	8	16	0.0009213055476849068	30.355963137046427	182.0	57.3532911	49.35603491	40.90498969	1	176	true
JAK1	chr1	65066720	65067005	65066846	65066847	38	13	26.42364	16	22	14	5	27.557272	7	7	24	8	25.720688	9	15	0.00029605681823211097	35.2862493260095	234.6153846	96.78630969	76.85359041	111.6740908	1	285	true
JAK1	chr1	65067354	65067545	65067437	65067441	39	16	33.422535	15	24	14	8	46.00776	4	10	25	8	26.334816	11	14	0.00003672081220013121	44.350877215303214	252.625	164.9007277	87.54139497	159.9934243	1	191	true
JAK1	chr1	65067656	65067903	65067729	65067730	39	22	41.50673	7	32	14	6	30.051937	4	10	25	16	47.88142	3	22	0.0	100.0	281.6818182	156.8391309	81.98812077	130.1023324	1	247	true
GNG5	chr1	84503856	84504118	84503967	84503968	49	8	11.414519	21	28	15	2	-1.0	7	8	3	1	-1.0	1	2	0.026923623122865694	15.698664973310601	299.625	75.72306216	79.07941307	92.31777417	1	262	true
GNG5	chr1	84504758	84505088	84504904	84504905	49	9	13.186148	16	33	16	2	-1.0	6	10	2	0	-1.0	0	2	0.014004046428029904	18.53746458075259	329.2222222	101.9090008	74.0033783	99.38994472	1	330	true
GNG5	chr1	84505609	84505779	84505676	84505681	49	15	22.536026	24	25	17	4	17.70794	11	6	3	3	-1.0	0	3	0.0009213055476849068	30.355963137046427	311.6	273.6451822	86.74346414	271.7905706	1	170	true
GNG5	chr1	84505866	84506036	84505945	84505956	49	23	34.462162	5	44	17	10	45.48325	4	13	3	3	-1.0	0	3	0.00002620031293831403	45.81693521406541	335.0434783	260.4854695	108.8400211	204.3335741	1	170	true
GNG5	chr1	84506101	84506417	84506224	84506338	49	46	77.31802	0	49	17	16	76.40802	0	17	3	3	-1.0	0	3	0.0	100.0	396.6086957	170.9903803	148.2927269	106.1326965	1	316	true
GNG5	chr1	84506490	84506924	84506570	84506602	49	26	39.37975	6	43	18	9	35.70771	2	16	3	2	-1.0	1	2	0.0	100.0	369.8846154	172.8741338	184.4281474	112.8085171	1	434	true
GTPBP4	chr10	988249	988519	988337	988439	25	23	73.64544	0	25	18	16	70.65647	0	18	7	7	81.18849	0	7	0.0	100.0	366.826087	167.6315365	83.89399014	138.4590235	1	270	true
GTPBP4	chr10	988430	988796	988673	988689	25	12	34.95551	4	21	18	7	27.46898	4	14	7	5	54.063725	0	7	0.00002620031293831403	45.81693521406541	409.1666667	213.9149505	210.2339966	105.6150816	1	366	true
EGR2	chr10	62812440	62812738	62812534	62812537	25	4	12.367141	9	16	17	4	18.186972	5	12	8	0	-1.0	4	4	0.018233081272624907	17.391399321886873	262.0	125.7113095	135.4458686	97.00987922	1	298	true
EGR2	chr10	62814866	62815067	62814980	62814997	28	10	27.804134	5	23	17	7	31.846514	3	14	11	3	-1.0	2	9	0.00025906489809322895	35.86591427605247	199.5	69.85421327	58.07093364	29.98814581	1	201	true
EGR2	chr10	62815372	62815550	62815464	62815466	29	8	19.873081	8	21	17	6	26.09314	2	15	12	2	-1.0	6	6	0.0026239923125515345	25.81037441636827	207.0	91.18740515	45.96893361	95.5181359	1	178	true
EGR2	chr10	62816289	62816555	62816407	62816433	29	23	61.776737	1	28	17	12	55.47157	1	16	12	11	70.62571	0	12	0.0	100.0	343.9130435	187.8081499	116.2386464	154.1997575	1	266	true
EGR2	chr10	62816626	62816882	62816804	62816840	28	24	62.465893	2	26	17	14	59.98624	2	15	11	10	66.207184	0	11	0.0	100.0	340.4583333	162.069491	144.3871544	63.74672484	1	256	true
EGR2	chr10	62817083	62817278	62817150	62817165	27	9	25.075047	9	18	16	5	23.659492	6	10	11	4	27.043127	3	8	0.0004100894900807495	33.87121360823279	284.0	212.4629379	89.0881274	198.3177865	1	195	true
EGR2	chr10	62817343	62817668	62817521	62817533	26	4	10.59605	11	15	15	2	-1.0	6	9	11	2	-1.0	5	6	0.03899409765288646	14.09001125044612	369.0	297.3000729	201.5529294	121.659018	1	325	true
EGR2	chr10	62818023	62818239	62818146	62818147	26	16	47.316532	3	23	15	10	50.198902	2	13	11	6	43.295116	1	10	0.0	100.0	244.9375	136.8246901	91.82074929	65.22164135	1	216	true
EGR2	chr10	62818290	62818480	62818403	62818411	27	4	10.75337	20	7	15	3	-1.0	9	6	12	1	-1.0	11	1	0.03614706234739704	14.419269918177452	246.5	128.7646432	175.9647218	75.14596906	1	190	true
EGR2	chr10	62818460	62818622	62818529	62818530	28	6	14.782268	8	20	16	5	21.33054	6	10	12	1	-1.0	2	10	0.00941186157647698	20.263244687691028	198.8333333	118.5637662	73.17285471	120.2886805	1	162	true
EGR2	chr10	62818800	62818955	62818863	62818876	28	5	12.500056	8	20	16	3	-1.0	3	13	12	2	-1.0	5	7	0.01757395060472414	17.551305986088153	274.8	100.8870656	159.8583748	130.9904577	1	155	true
FBXW4	chr10	101683293	101683535	101683441	101683445	39	7	13.821702	19	20	12	2	-1.0	6	6	27	5	14.615049	13	14	0.011607180383563252	19.35273266271816	254.7142857	96.39452662	91.50123601	60.47155963	1	242	true
FBXW4	chr10	101683982	101684176	101684049	101684059	42	7	11.953053	16	26	14	1	-1.0	7	7	28	6	15.141292	9	19	0.021787761940683492	16.617873785986642	192.5714286	54.60115122	80.0181527	61.38248548	1	194	true
FBXW4	chr10	101687014	101687194	101687053	101687055	38	6	11.501815	20	18	12	1	-1.0	8	4	26	5	14.2577305	12	14	0.025391634424922302	15.953093432822754	332.0	352.6006239	75.28988423	365.9854733	1	180	true
FBXW4	chr10	101693726	101693953	101693822	101693828	43	15	24.43846	12	31	15	5	23.865778	4	11	28	10	24.70954	8	20	0.0004711001543759872	33.26886753446699	339.7333333	177.2417504	80.81147962	194.8710929	1	227	true
FBXW4	chr10	101694150	101694410	101694284	101694294	41	24	42.98616	8	33	14	8	42.70625	2	12	27	16	43.09426	6	21	0.0	100.0	387.7083333	186.3765425	158.4063238	176.6954311	1	260	true
FBXW4	chr10	101694355	101694621	101694510	101694512	41	21	38.025723	15	26	14	6	33.372948	8	6	27	15	40.401237	7	20	0.0	100.0	346.7619048	183.5205451	150.4645821	127.4838365	1	266	true
FBXW4	chr10	101694641	101694902	101694773	101694774	41	16	29.312212	15	26	14	5	26.362793	4	10	27	11	30.804504	11	16	0.0002019252820521426	36.94809301817423	385.375	226.0562983	209.9468187	200.7860802	1	261	true
FBXW4	chr10	101695086	101695414	101695133	101695144	42	15	28.026628	12	30	14	6	36.47022	4	10	28	9	23.769121	8	20	0.00025906489809322895	35.86591427605247	265.0666667	180.8339675	97.1691211	115.0731858	1	328	true
CTSD	chr11	1763851	1764138	1763988	1764069	13	6	33.54298	2	11	8	3	-1.0	2	6	5	3	-1.0	0	5	0.00003672081220013121	44.350877215303214	273.0	97.62171889	98.18231341	18.8299407	1	287	true
CDKN1C	chr11	2885010	2885212	2885039	2885040	26	6	17.208498	17	9	17	4	17.51436	12	5	9	2	-1.0	5	4	0.0053118727197519686	22.747523398470477	252.3333333	199.0795486	71.23037741	168.1948275	1	202	true
CDKN1C	chr11	2885746	2886175	2886049	2886050	25	17	51.600475	6	19	17	12	52.76254	4	13	8	5	49.006092	2	6	0.0	100.0	366.1764706	168.2562166	123.035803	120.1964691	1	429	true
SOX6	chr11	15968076	15968303	15968224	15968233	37	9	18.995365	17	20	17	6	27.368523	6	11	18	3	-1.0	10	8	0.0036287289631966664	24.402454688851304	231.4444444	89.9028797	83.8048328	55.75193071	1	227	true
SOX6	chr11	15969458	15969665	15969525	15969542	38	7	12.822272	16	22	18	3	-1.0	8	10	20	4	13.362124	8	12	0.015549239479724284	18.082908476555552	248.7142857	96.77760465	76.90005883	31.51945733	1	207	true
SOX6	chr11	15988856	15989294	15988984	15988993	49	12	18.843817	19	30	17	4	17.193348	7	10	32	8	19.68938	12	20	0.003640929881776772	24.38787684771262	346.25	173.5103481	73.87622737	225.6676794	1	438	true
SOX6	chr11	16001918	16002382	16002189	16002191	48	23	37.23126	14	34	22	5	17.670813	9	13	26	18	53.74395	5	21	0.000012690893276652577	48.96507808049699	413.1304348	157.4741838	135.2603112	82.49613717	1	464	true
SOX6	chr11	16002693	16002918	16002816	16002821	50	7	10.362784	20	30	24	3	-1.0	10	14	26	4	12.04565	10	16	0.0433172381788153	13.633392409187575	233.1428571	87.95913553	55.90127352	107.4039992	1	225	true
SOX6	chr11	16019031	16019240	16019093	16019109	34	5	10.97171	19	15	14	0	-1.0	9	5	20	5	18.651907	10	10	0.03331768204857141	14.773252206065372	204.8	53.12438235	33.5663522	47.77028365	1	209	true
SOX6	chr11	16021251	16021384	16021281	16021290	40	6	10.292064	21	19	14	3	-1.0	5	9	26	3	-1.0	16	10	0.04447503644150541	13.518836873960726	172.3333333	52.16384444	72.73169873	65.94972833	1	133	true
SOX6	chr11	16022000	16022558	16022461	16022466	39	10	19.462826	10	29	15	0	-1.0	5	10	24	10	31.627092	5	19	0.002947680166359503	25.305196407317784	502.6	159.8299096	171.6705178	84.90942887	1	558	true
SOX6	chr11	16025922	16026152	16026060	16026071	42	8	14.997195	14	28	12	2	-1.0	3	9	27	4	12.341023	11	16	0.008918282749619571	20.497187626824285	240.375	84.01519845	79.16968666	19.28730152	1	230	true
SOX6	chr11	16027498	16027713	16027606	16027612	41	7	13.086073	11	30	9	3	-1.0	3	6	29	2	-1.0	8	21	0.014419628040065186	18.410459422678144	265.8571429	94.92352812	66.29659188	155.4685698	1	215	true
SOX6	chr11	16027636	16027976	16027888	16027895	39	7	13.584465	19	20	8	2	-1.0	4	4	28	5	13.344638	12	16	0.012404532213051834	19.0641960874936	283.2857143	103.327496	120.903149	54.08635071	1	340	true
SOX6	chr11	16028522	16028810	16028678	16028682	37	16	33.914967	6	31	7	4	47.3135	2	5	27	11	31.157032	3	24	0.00003672081220013121	44.350877215303214	278.0625	104.2864445	117.1241329	47.82886158	1	288	true
SOX6	chr11	16030754	16031022	16030944	16030963	40	8	15.281751	21	19	12	5	32.029255	3	9	27	3	-1.0	17	10	0.008322601321653814	20.797409089177904	311.875	161.6702442	127.1700212	82.14871097	1	268	true
SOX6	chr11	16086453	16086664	16086567	16086576	50	11	15.368823	19	31	19	6	22.214039	4	15	30	4	9.237232	15	15	0.008106822030196198	20.911493609844655	242.1818182	113.1139409	105.3254696	81.768965	1	211	true
SOX6	chr11	16096446	16096657	16096546	16096551	48	22	36.032352	14	34	15	4	19.957588	7	8	33	18	43.308758	7	26	0.000012690893276652577	48.96507808049699	256.0909091	90.15167594	79.64261351	35.57338005	1	211	true
SOX6	chr11	16098561	16098840	16098681	16098689	50	15	22.087053	14	36	16	3	-1.0	8	8	32	11	25.032501	5	27	0.0011674378795625644	29.327662193536757	327.5333333	155.8570163	118.1722713	77.62222313	1	279	true
SOX6	chr11	16098969	16099095	16099009	16099015	47	11	17.462143	20	27	16	1	-1.0	7	9	29	8	20.535856	13	16	0.0050685449240859435	22.95116699865651	197.9090909	97.618087	125.1259002	70.57053209	1	126	true
SOX6	chr11	16099461	16099789	16099626	16099636	45	21	33.91579	19	26	16	3	-1.0	10	6	27	18	48.37803	7	20	0.00003672081220013121	44.350877215303214	296.6190476	63.02497615	65.54881859	50.08649661	1	328	true
SOX6	chr11	16112414	16112622	16112471	16112478	41	7	11.592014	17	24	21	2	-1.0	9	12	19	5	17.819876	7	12	0.024811382868533228	16.05349029543335	220.5714286	99.69429463	66.20854498	107.8323213	1	208	true
SOX6	chr11	16112704	16112889	16112780	16112790	42	8	14.463905	21	21	21	4	14.592951	14	7	20	4	15.0016	6	14	0.010081721194439962	19.964653169544533	214.25	67.88172487	98.95561776	59.26936091	1	185	true
SOX6	chr11	16123282	16123583	16123443	16123447	31	5	11.831974	14	17	18	2	-1.0	8	10	13	3	-1.0	6	7	0.022783826140701978	16.42373342054028	289.8	98.76082219	92.41644875	102.5928847	1	301	true
SOX6	chr11	16125609	16126253	16126045	16126048	32	12	28.710922	10	22	16	7	33.6904	4	12	16	5	23.66895	6	10	0.00024963547810140396	36.026936928328404	484.3333333	232.117264	236.0350995	128.5226958	1	644	true
SOX6	chr11	16126368	16126750	16126598	16126600	33	7	15.822598	16	17	16	5	23.237545	6	10	17	2	-1.0	10	7	0.007369344804426845	21.32571122788294	311.0	143.5850503	98.71749013	85.57731119	1	382	true
SOX6	chr11	16148228	16148444	16148313	16148319	46	8	13.732218	23	23	24	7	23.389791	10	14	22	1	-1.0	13	9	0.01195179924330149	19.22566710396365	227.375	82.64543458	56.37612843	89.36562139	1	216	true
SOX6	chr11	16148574	16148756	16148622	16148624	46	10	16.363342	21	25	25	5	14.84595	11	14	21	5	18.122145	10	11	0.006618482308228435	21.792415877095777	235.2	114.4686274	133.5549824	93.02783335	1	182	true
SOX6	chr11	16150385	16150696	16150636	16150638	44	8	12.777405	24	20	25	4	11.164994	16	9	19	4	14.846365	8	11	0.015760608333756344	18.0242702346482	302.25	145.4203267	158.762851	53.60170573	1	311	true
