gene_name	chrom	peak_start	peak_end	start	end	coverage	fire_coverage	score	nuc_coverage	msp_coverage	coverage_H1	fire_coverage_H1	score_H1	nuc_coverage_H1	msp_coverage_H1	coverage_H2	fire_coverage_H2	score_H2	nuc_coverage_H2	msp_coverage_H2	FDR	log_FDR	FIRE_size_mean	FIRE_size_ssd	FIRE_start_ssd	FIRE_end_ssd	local_max_count	peak_length	pass_coverage
JAK1	chr1	64898106	64898372	64898310	64898313	14	8	42.53165	2	12	4	2	-1.0	1	3	10	6	44.765575	1	9	0.00007436270143868855	41.28644841619274	304.375	140.6971799	82.73958717	134.9865073	1	266	true
JAK1	chr1	64898602	64898783	64898662	64898665	14	4	20.111715	5	9	4	2	-1.0	1	3	10	2	-1.0	4	6	0.007685082107509597	21.143514881319845	312.0	182.0988742	237.9388927	105.2310949	1	181	true
JAK1	chr1	64909154	64909508	64909343	64909352	16	4	17.953825	6	10	10	3	-1.0	2	8	6	1	-1.0	4	2	0.013943885905091874	18.55616179468899	346.5	306.2738426	250.3189632	98.41536127	1	354	true
JAK1	chr1	64912805	64913071	64912949	64912982	17	5	21.647598	8	9	8	3	-1.0	3	5	9	2	-1.0	5	4	0.005940434046101472	22.261818215272335	317.0	120.1270161	81.6994492	91.8602199	1	266	true
JAK1	chr1	64912904	64913184	64913133	64913155	17	4	17.711264	8	9	8	2	-1.0	3	5	9	2	-1.0	5	4	0.016275947167561762	17.88453728555397	317.0	117.0327589	164.8686346	87.0	1	280	true
JAK1	chr1	64913445	64913986	64913768	64913821	18	14	56.33774	0	18	8	8	71.8304	0	8	10	6	43.84362	0	10	0.0	100.0	557.0714286	197.9694865	133.073639	137.5066232	1	541	true
JAK1	chr1	64913525	64914242	64914108	64914117	19	5	18.382719	7	12	8	2	-1.0	3	5	11	3	-1.0	4	7	0.013666795609462403	18.64333300520866	627.4	264.3753014	270.0309242	80.72979623	1	717	true
JAK1	chr1	64914502	64914685	64914563	64914583	20	5	16.738495	10	10	9	1	-1.0	5	4	11	4	24.22841	5	6	0.024115898367123047	16.176965550725104	185.6	44.28656681	41.69292506	31.34485604	1	183	true
JAK1	chr1	64917218	64917494	64917367	64917375	21	14	47.210175	4	17	7	3	-1.0	1	6	14	11	56.175808	3	11	8.091774293790398e-6	50.91956239634357	372.4285714	265.1106342	100.7470993	278.153448	1	276	true
JAK1	chr1	64917439	64917896	64917688	64917716	21	13	46.948566	8	13	7	4	40.289207	3	4	14	9	50.20682	5	9	8.091774293790398e-6	50.91956239634357	499.3076923	235.7210161	143.5203014	147.1977999	1	457	true
JAK1	chr1	64921046	64921379	64921274	64921287	28	7	18.30975	7	21	10	1	-1.0	2	8	18	6	24.144493	5	13	0.013807403846781585	18.598879724720256	354.4285714	135.8809002	125.6141105	131.8110119	1	333	true
JAK1	chr1	64921791	64922115	64921953	64921958	30	7	16.681555	9	21	12	4	24.063278	3	9	18	3	-1.0	6	12	0.02430810845935026	16.142488345596956	292.2857143	118.5379184	144.9099885	99.2603599	1	324	true
JAK1	chr1	64923490	64923701	64923595	64923602	28	6	15.316551	12	16	10	3	-1.0	4	6	18	3	-1.0	8	10	0.03301868053838536	14.812402855961722	276.3333333	185.7080145	198.1219322	57.38089113	1	211	true
JAK1	chr1	64933290	64933643	64933507	64933524	29	13	33.272038	6	23	11	5	32.984745	3	8	18	8	33.392044	3	15	0.0015276949208306	28.159633652815423	292.9230769	111.8551605	102.9600371	109.8905049	1	353	true
JAK1	chr1	64934353	64934574	64934431	64934437	30	14	36.546097	5	25	11	5	36.91793	2	9	19	9	36.27819	3	16	0.0005989850715311342	32.225840013710275	250.7142857	104.4269554	47.30825962	92.62214982	1	221	true
JAK1	chr1	64942173	64942366	64942278	64942285	26	5	13.399706	7	19	14	1	-1.0	5	9	12	4	23.502035	2	10	0.04729064039408867	13.252248048736446	278.2	150.0156658	138.4080922	102.8066146	1	193	true
JAK1	chr1	64947296	64947598	64947436	64947443	21	4	13.400606	9	12	9	2	-1.0	5	4	11	2	-1.0	4	7	0.04625742390375503	13.348185569423181	272.25	37.32179881	56.66862742	50.48019414	1	302	true
JAK1	chr1	64949572	64949764	64949628	64949647	21	6	20.172699	8	13	8	1	-1.0	3	5	8	5	44.65734	1	7	0.007687413151348351	21.14219777636459	202.5	44.99222155	50.97450343	33.27912258	1	192	true
JAK1	chr1	64950280	64950424	64950325	64950338	22	8	26.282316	7	15	9	6	49.05733	0	9	8	0	-1.0	5	3	0.003094976114496546	25.09342698302143	161.5	21.05774374	33.80801891	35.98387536	1	144	true
JAK1	chr1	64956272	64956529	64956317	64956353	22	10	31.755953	6	16	7	2	-1.0	1	6	13	7	37.159554	5	8	0.0017583620887968714	27.54891688435037	283.5	75.49429706	74.3479059	106.6624999	1	257	true
JAK1	chr1	64957050	64957348	64957194	64957201	24	6	17.604094	7	17	9	2	-1.0	3	6	13	4	21.839527	4	9	0.016252940728711317	17.890680484263285	376.6666667	136.9564408	99.94882024	109.5215352	1	298	true
JAK1	chr1	64962486	64962858	64962623	64962632	25	8	23.841534	7	18	9	3	-1.0	3	6	15	5	25.332905	4	11	0.003805893749369707	24.195433402493506	329.875	145.4966249	108.6748098	138.5614227	1	372	true
JAK1	chr1	64963515	64963840	64963667	64963678	23	6	18.168163	9	14	9	4	30.573975	3	6	13	2	-1.0	6	7	0.013771855142462527	18.610075540155812	347.6666667	131.2717284	109.5152957	153.3097083	1	325	true
JAK1	chr1	64965230	64965774	64965448	64965453	20	6	21.205734	3	17	7	3	-1.0	0	7	10	2	-1.0	2	8	0.0061150107809495435	22.136027729526724	345.0	116.7886981	125.3900581	148.9720332	1	544	true
JAK1	chr1	64966427	64966761	64966534	64966619	21	15	59.3002	0	21	7	5	55.25885	0	7	10	7	59.026436	0	10	0.0	100.0	395.2	135.3351396	135.5459156	75.81788958	1	334	true
JAK1	chr1	64979562	64980000	64979748	64979767	20	5	18.48454	12	8	0	0	-1.0	0	0	1	0	-1.0	0	1	0.013651386881502376	18.648232252249034	371.4	159.0496778	104.2818297	86.24847825	1	438	true
JAK1	chr1	64983186	64983487	64983357	64983359	18	5	20.02378	9	9	0	0	-1.0	0	0	0	0	-1.0	0	0	0.008713850522996145	20.597898942045724	303.8	97.52538131	86.96723521	128.3226402	1	301	true
JAK1	chr1	65001284	65001730	65001446	65001455	22	13	45.79748	1	21	0	0	-1.0	0	0	0	0	-1.0	0	0	8.091774293790398e-6	50.91956239634357	439.2307692	290.3251493	58.7052612	335.5521665	1	446	true
JAK1	chr1	65002329	65002723	65002409	65002419	23	11	34.760544	5	18	0	0	-1.0	0	0	0	0	-1.0	0	0	0.0009698906312334726	30.132772357644168	411.6363636	325.6053663	273.6579484	188.3217749	1	394	true
JAK1	chr1	65002536	65002802	65002702	65002703	24	18	57.11423	3	21	0	0	-1.0	0	0	0	0	-1.0	0	0	0.0	100.0	396.5	263.2961316	278.3601666	124.4257397	1	266	true
JAK1	chr1	65002980	65003244	65003126	65003137	23	8	24.909859	2	21	0	0	-1.0	0	0	0	0	-1.0	0	0	0.003395196348561035	24.69135104850103	317.75	163.6108187	194.6274371	70.31853546	1	264	true
JAK1	chr1	65003474	65003663	65003618	65003619	21	8	27.095354	5	16	0	0	-1.0	0	0	0	0	-1.0	0	0	0.002570713428358657	25.899463338663473	195.5	83.51218902	53.17021185	88.83491913	1	189	true
JAK1	chr1	65009219	65009468	65009344	65009354	29	11	27.12652	9	20	0	0	-1.0	0	0	0	0	-1.0	0	0	0.002440829760625241	26.124625100540612	247.0909091	59.07022015	37.19432997	40.0045452	1	249	true
JAK1	chr1	65009804	65010310	65009978	65009983	30	12	29.495699	4	26	0	0	-1.0	0	0	1	1	-1.0	0	1	0.0018905688363931624	27.234075051718776	380.0833333	111.9508483	111.0490951	170.8432739	1	506	true
JAK1	chr1	65026377	65026648	65026582	65026590	21	4	14.613842	10	11	3	1	-1.0	2	1	9	1	-1.0	4	5	0.03601170859968098	14.435562727467438	329.75	141.0375246	173.7546162	66.19352939	1	271	true
JAK1	chr1	65027765	65027971	65027874	65027892	21	9	30.315264	9	12	3	2	-1.0	0	3	10	4	29.853388	4	6	0.0018018183633515526	27.44288991253756	318.6666667	200.4388934	89.11150942	180.9088936	1	206	true
JAK1	chr1	65027868	65028186	65028075	65028084	21	6	20.207363	7	14	3	1	-1.0	2	1	10	3	-1.0	2	8	0.00768262855995196	21.144901635921727	354.0	223.7167852	183.9634928	150.1338292	1	318	true
JAK1	chr1	65041346	65041760	65041376	65041395	31	8	17.862452	5	26	12	3	-1.0	1	11	16	5	21.68089	4	12	0.015614083201539147	18.064835107742603	453.5	157.2386721	77.07139547	162.104023	1	414	true
JAK1	chr1	65041494	65041784	65041608	65041640	31	22	52.339214	3	28	12	9	56.74818	1	11	16	12	54.517525	1	15	0.0	100.0	376.2727273	127.257213	106.39794	97.39606515	1	290	true
JAK1	chr1	65060044	65060238	65060084	65060122	30	9	21.227795	0	30	12	3	-1.0	0	12	12	6	35.990124	0	12	0.006079014751370216	22.161668027529316	213.4444444	47.31572442	29.69848481	50.43670401	1	194	true
JAK1	chr1	65065254	65065440	65065269	65065272	25	6	17.5092	10	15	11	1	-1.0	5	6	11	4	27.006903	5	6	0.016298339943553408	17.878566281156292	237.0	62.65780079	131.8994567	83.46176769	1	186	true
JAK1	chr1	65066441	65066837	65066521	65066536	22	6	19.420647	6	16	11	3	-1.0	5	6	8	3	-1.0	1	7	0.009249682819524926	20.338731593790055	373.6666667	219.4809027	135.3287356	128.3427702	1	396	true
JAK1	chr1	65066625	65066873	65066759	65066782	22	9	29.97318	1	21	11	3	-1.0	1	10	8	5	44.984512	0	8	0.0018486021808602105	27.331565389468263	329.8888889	194.5452675	193.9929838	59.01482865	1	248	true
JAK1	chr1	65066959	65067261	65067117	65067135	22	7	22.94157	8	14	11	3	-1.0	3	8	8	2	-1.0	4	4	0.004317525514947212	23.647650872363492	246.8571429	118.8871013	70.88253193	153.2105616	1	302	true
JAK1	chr1	65067270	65067551	65067466	65067467	22	12	39.830975	3	19	11	5	32.887478	3	8	8	5	45.716473	0	8	0.00020328182682976856	36.919014450723914	253.0833333	155.7868347	95.45711396	113.6806732	1	281	true
JAK1	chr1	65067656	65067904	65067813	65067824	21	8	27.92399	5	16	11	4	26.079084	2	9	8	3	-1.0	3	5	0.0022513749604356217	26.475521683993833	304.375	165.1258719	161.1786941	101.1165346	1	248	true
GNG5	chr1	84505866	84506056	84505962	84505978	27	11	31.240482	8	19	11	5	34.86042	3	8	16	6	28.689278	5	11	0.0017306665706568096	27.61786595020119	322.0	171.5593192	87.14063868	204.2843384	1	190	true
GNG5	chr1	84506113	84506432	84506193	84506338	27	25	78.27818	0	27	11	11	81.85528	0	11	16	14	75.75641	0	16	0.0	100.0	376.24	124.4713086	80.42103788	98.83788073	1	319	true
GNG5	chr1	84506525	84506704	84506564	84506614	27	15	43.115257	4	23	11	6	39.88547	0	11	16	9	45.27324	4	12	0.00007436270143868855	41.28644841619274	385.5333333	157.0831748	210.5127979	131.5820222	1	179	true
GNG5	chr1	84506710	84506914	84506859	84506861	27	20	56.818882	1	26	11	7	46.359417	1	10	16	13	63.94726	0	16	0.0	100.0	245.85	108.3251805	111.244858	57.71974031	1	204	true
GTPBP4	chr10	988216	988539	988301	988488	28	26	75.45738	0	28	14	14	81.498375	0	14	14	12	69.34497	0	14	0.0	100.0	422.4230769	155.5892472	135.7165202	128.806426	1	323	true
GTPBP4	chr10	988296	988762	988648	988654	28	14	37.259464	6	22	14	8	42.3603	4	10	14	6	32.0872	2	12	0.0005489453589650099	32.604708822912166	399.6428571	182.0754734	204.1544879	115.7604812	1	466	true
GTPBP4	chr10	988630	988947	988891	988897	27	8	22.19955	14	13	14	5	26.844019	6	8	13	3	-1.0	8	5	0.005601464592704365	22.516984048923963	347.5	229.7520403	233.2576748	45.45327271	1	317	true
GTPBP4	chr10	1015471	1015649	1015586	1015599	23	5	15.381759	8	15	10	1	-1.0	6	4	13	4	21.963314	2	11	0.03296335481141222	14.8196859485294	222.0	100.134909	97.7997955	54.79781018	1	178	true
EGR2	chr10	62814902	62815184	62815099	62815110	24	6	18.37822	9	15	12	3	-1.0	6	6	12	3	-1.0	3	9	0.013656298818277221	18.646669888390573	230.3333333	74.24194681	91.89486747	59.25087904	1	282	true
EGR2	chr10	62815378	62815562	62815449	62815466	24	5	14.827386	3	21	12	3	-1.0	0	12	12	2	-1.0	3	9	0.03566671438764096	14.477368959613141	244.2	131.1247498	52.24461695	136.4924906	1	184	true
EGR2	chr10	62816281	62816929	62816701	62816852	23	20	64.26194	0	23	12	12	74.12074	0	12	11	8	53.41597	0	11	0.0	100.0	472.6	178.5398083	193.7665103	65.81255279	1	648	true
EGR2	chr10	62817078	62817409	62817261	62817268	23	5	16.07597	11	12	12	3	-1.0	7	5	11	2	-1.0	4	7	0.029680132663040575	15.275341621969961	243.8	87.93008586	85.35631201	132.4228077	1	331	true
EGR2	chr10	62818023	62818217	62818195	62818196	26	13	38.96628	5	21	15	9	47.08285	1	14	11	4	27.807318	4	7	0.0002898029163625253	35.37897248423923	204.9230769	37.82737443	50.02102122	71.65148915	1	194	true
EGR2	chr10	62818544	62818903	62818778	62818796	27	6	15.640183	12	15	15	5	22.724367	7	8	12	1	-1.0	5	7	0.030995026567300063	15.087079870579513	315.5	179.8819057	116.2543189	142.419685	1	359	true
FBXW4	chr10	101674916	101675303	101675005	101675013	26	5	14.366392	11	15	20	4	15.26344	9	11	6	1	-1.0	2	4	0.036356325964520216	14.394200114224533	385.6	174.670547	65.2088951	218.8271007	1	387	true
FBXW4	chr10	101693735	101693904	101693837	101693850	38	11	20.685532	12	26	23	6	19.00514	8	15	14	4	20.235867	4	10	0.007426104340434915	21.292389530149535	265.0	147.6536488	81.41040809	160.0895204	1	169	true
FBXW4	chr10	101694140	101694470	101694256	101694260	37	21	45.936234	8	29	22	12	45.32924	5	17	14	9	50.09981	2	12	8.091774293790398e-6	50.91956239634357	376.9047619	182.8455372	123.9155242	183.5021344	1	330	true
FBXW4	chr10	101694854	101695009	101694918	101694929	38	11	21.525864	19	19	23	8	26.270697	10	13	14	3	-1.0	8	6	0.00593163794282174	22.26825365437548	239.0909091	238.0510259	201.5647877	65.26937191	1	155	true
FBXW4	chr10	101695136	101695318	101695238	101695241	38	20	39.82248	11	27	23	11	36.13285	7	16	14	8	42.558575	4	10	0.00020328182682976856	36.919014450723914	239.55	163.1213546	68.99677719	191.3097791	1	182	true
CTSD	chr11	1763877	1764179	1764069	1764120	13	9	48.124435	0	13	4	1	-1.0	0	4	9	8	62.138855	0	9	8.091774293790398e-6	50.91956239634357	368.8888889	151.6521055	77.98308221	182.8262685	1	302	true
CTSD	chr11	1763940	1764409	1764278	1764309	14	4	19.443552	2	12	4	0	-1.0	1	3	10	4	27.220972	1	9	0.009120969965351503	20.399589743689358	498.75	141.0918731	116.6719046	158.3042956	1	469	true
SOX6	chr11	15969474	15969667	15969551	15969561	20	5	17.79585	6	14	0	0	-1.0	0	0	0	0	-1.0	0	0	0.016220640060106258	17.899320126965165	398.4	283.9521086	117.7696905	315.8008866	1	193	true
SOX6	chr11	15970019	15970288	15970106	15970137	20	7	25.488667	6	14	0	0	-1.0	0	0	0	0	-1.0	0	0	0.0032616794784196927	24.865587188300733	338.5714286	234.8658178	204.545722	42.43033506	1	269	true
SOX6	chr11	15986908	15987349	15987030	15987042	36	26	55.908497	1	35	0	0	-1.0	0	0	0	0	-1.0	0	0	0.0	100.0	450.1538462	137.9590352	87.63663617	119.4594299	1	441	true
SOX6	chr11	15988256	15988575	15988322	15988338	35	10	21.996433	16	19	0	0	-1.0	0	0	0	0	-1.0	0	0	0.005635010001372499	22.49105308803849	255.1	98.57140672	74.19261718	96.7356076	1	319	true
SOX6	chr11	15988504	15988808	15988637	15988657	36	7	14.132367	12	24	0	0	-1.0	0	0	0	0	-1.0	0	0	0.038281945192184	14.170060028500362	331.5714286	157.6936451	118.8316136	149.8032042	1	304	true
SOX6	chr11	15988893	15989036	15988990	15988993	36	8	15.055837	7	29	0	0	-1.0	0	0	0	0	-1.0	0	0	0.03362080885871067	14.733918423941974	244.75	170.3959674	193.0218344	51.86176681	1	143	true
SOX6	chr11	15989140	15989312	15989225	15989235	36	7	13.864686	16	20	0	0	-1.0	0	0	0	0	-1.0	0	0	0.039706248968710424	14.011411386005843	171.5714286	64.13230372	41.49067595	56.57064694	1	172	true
SOX6	chr11	16000125	16000413	16000300	16000308	44	12	20.955389	10	34	0	0	-1.0	0	0	0	0	-1.0	0	0	0.007333242147400326	21.34703974142058	276.1666667	86.69259519	77.43599508	43.95659016	1	288	true
SOX6	chr11	16020197	16020442	16020291	16020300	36	7	13.8122015	9	27	0	0	-1.0	0	0	0	0	-1.0	0	0	0.04192700649864119	13.775061442153547	294.2857143	141.6494667	115.986863	110.5029627	1	245	true
SOX6	chr11	16029196	16029444	16029368	16029372	41	8	14.019378	21	20	3	1	-1.0	1	2	2	1	-1.0	1	1	0.03932567105863318	14.053238577809669	265.0	134.2119858	84.79892183	114.2390976	1	248	true
SOX6	chr11	16045609	16045877	16045824	16045828	36	7	13.384093	14	22	18	4	15.496924	7	11	13	3	-1.0	5	8	0.04734951441824152	13.246844704423246	360.0	150.1565849	179.6858369	115.7353302	1	268	true
SOX6	chr11	16098601	16099113	16098877	16098885	30	12	30.764952	9	21	1	0	-1.0	1	0	0	0	-1.0	0	0	0.001775774034560499	27.506122985726403	334.8333333	114.0182069	139.6574543	98.24224081	1	512	true
SOX6	chr11	16099417	16099806	16099675	16099698	30	9	22.31484	10	20	1	0	-1.0	0	1	0	0	-1.0	0	0	0.004794035287908147	23.192987735382047	317.5555556	152.4722197	115.0478161	78.36843185	1	389	true
SOX6	chr11	16100099	16100330	16100223	16100239	32	7	16.045383	16	16	2	1	-1.0	0	2	0	0	-1.0	0	0	0.029714072670602634	15.270378188408875	221.8571429	68.57217262	49.47871115	82.88747392	1	231	true
SOX6	chr11	16112496	16112882	16112773	16112794	32	8	18.748377	10	22	9	1	-1.0	1	8	7	2	-1.0	3	4	0.01198018843500803	19.215363509249556	387.375	181.3086851	101.9291596	133.0120832	1	386	true
SOX6	chr11	16114480	16114771	16114699	16114705	28	18	50.81333	1	27	9	7	65.30764	0	9	8	4	37.636436	1	7	8.091774293790398e-6	50.91956239634357	284.2222222	86.78001637	87.01250755	39.42561458	1	291	true
SOX6	chr11	16117640	16117795	16117704	16117720	26	6	17.755482	7	19	10	2	-1.0	4	6	13	4	23.160885	3	10	0.016191607183415363	17.90710040916412	171.6666667	21.55612829	57.89789864	64.96280987	1	155	true
SOX6	chr11	16118120	16118479	16118246	16118249	28	14	38.644596	4	24	11	6	42.2311	0	11	14	7	39.29563	2	12	0.00030254301201575125	35.19212873728239	301.9285714	109.5153409	124.10765	118.771736	1	359	true
SOX6	chr11	16125660	16126252	16125939	16125953	24	15	47.41515	6	18	7	4	44.407104	3	4	17	11	48.594944	3	14	8.091774293790398e-6	50.91956239634357	617.5333333	262.0762884	104.6207209	194.1743694	1	592	true
SOX6	chr11	16126339	16126638	16126489	16126496	25	8	24.526382	10	15	7	4	43.75413	2	5	18	4	16.99336	8	10	0.0035010400381868686	24.55802922578528	437.75	380.8530838	349.2481465	93.8424782	1	299	true
SOX6	chr11	16126566	16126796	16126649	16126654	25	9	29.422247	9	16	7	2	-1.0	3	4	18	7	32.350636	6	12	0.0019540979070159273	27.090536804271082	350.3333333	325.8538783	340.7964935	66.13622306	1	230	true
SOX6	chr11	16148345	16148524	16148436	16148454	23	4	13.534674	15	8	9	2	-1.0	4	5	14	2	-1.0	11	3	0.043133408414857334	13.651862224179734	227.25	73.02682156	100.1731834	142.387675	1	179	true
SOX6	chr11	16151580	16151897	16151730	16151736	21	5	16.631985	8	13	8	1	-1.0	5	3	13	4	21.084547	3	10	0.024237134872908888	16.155187204145392	269.4	138.5579301	140.5642202	75.8386445	1	317	true
SOX6	chr11	16154776	16155048	16154999	16155005	23	8	26.08264	10	13	8	2	-1.0	4	4	15	6	30.463917	6	9	0.0031316840571477722	25.042220586059457	314.5	112.7589084	44.22325665	95.87408036	1	272	true
SOX6	chr11	16156585	16156753	16156631	16156638	26	6	16.91061	14	12	9	2	-1.0	5	4	17	4	17.822405	9	8	0.019916419337885745	17.00788738280661	212.5	100.5539656	81.66863943	84.80015723	1	168	true
SOX6	chr11	16169606	16169866	16169699	16169712	41	12	20.971378	11	30	15	2	-1.0	4	11	26	10	27.791609	7	19	0.0072863346483049195	21.37490886268047	270.1666667	86.96585885	63.87179394	60.00909022	1	260	true
SOX6	chr11	16170026	16170306	16170149	16170155	43	15	28.084183	8	35	16	6	30.030003	3	13	26	9	27.928453	4	22	0.0021395604686312826	26.69675434900174	263.5333333	101.2704065	57.53317883	112.5153111	1	280	true
SOX6	chr11	16178416	16178602	16178508	16178510	35	8	16.84842	18	17	13	3	-1.0	5	8	22	5	16.101856	13	9	0.02085341873535796	16.80822736076818	219.625	52.64690331	71.97407767	67.79380503	1	186	true
SOX6	chr11	16179762	16180103	16179917	16179957	37	31	64.09275	2	35	15	12	62.681526	1	14	22	19	65.00948	1	21	0.0	100.0	397.483871	131.8230812	118.4970305	34.49484923	1	341	true
SOX6	chr11	16184598	16184940	16184763	16184779	40	12	21.47214	14	26	19	7	26.323097	5	14	19	4	15.2362795	9	10	0.005984149042358198	22.229975983876358	322.4166667	118.0419481	115.3801031	69.61169355	1	342	true
SOX6	chr11	16185333	16185566	16185422	16185436	37	7	13.51078	9	28	16	4	18.176813	3	13	19	3	-1.0	5	14	0.04319560884813686	13.645604001747422	260.1428571	104.8911	74.27618987	61.45420285	1	233	true
SOX6	chr11	16185740	16186020	16185851	16185854	37	8	15.342387	18	19	16	5	21.324816	8	8	20	2	-1.0	10	10	0.032943334643783656	14.822324420789855	286.0	116.0	48.32331587	86.91210667	1	280	true
SOX6	chr11	16195602	16196147	16195738	16195748	29	22	62.00812	4	25	14	11	64.36647	1	13	15	11	59.740322	3	12	0.0	100.0	392.7272727	214.7439631	59.71215224	190.0778606	1	545	true
SOX6	chr11	16200189	16200438	16200269	16200276	30	10	26.06733	9	21	17	6	27.92636	5	12	11	4	27.842888	3	8	0.0031316840571477722	25.042220586059457	253.2	93.16270117	37.73239104	83.88378204	1	249	true
SOX6	chr11	16204334	16204512	16204417	16204427	30	6	15.141314	10	20	20	3	-1.0	7	13	8	2	-1.0	2	6	0.03318947849155026	14.789995716354271	181.1666667	48.96291113	75.02910546	48.42588839	1	178	true
SOX6	chr11	16225262	16225462	16225325	16225326	38	7	14.515705	20	18	19	5	21.253126	7	12	19	2	-1.0	13	6	0.036104268731444	14.424414469333765	250.4285714	99.47169973	91.98317652	95.64940943	1	200	true
SOX6	chr11	16225556	16225782	16225595	16225600	39	11	20.586668	14	25	20	3	-1.0	11	9	19	8	30.161133	3	16	0.007478867877442621	21.26164139006066	274.1818182	103.6009828	99.077839	138.8555823	1	226	true
SOX6	chr11	16225683	16225910	16225851	16225854	38	13	26.012508	8	30	20	6	24.84665	3	17	18	7	27.252352	5	13	0.0031316840571477722	25.042220586059457	255.2307692	95.60348132	103.2885552	33.23151115	1	227	true
SOX6	chr11	16226412	16226678	16226525	16226527	40	15	29.669012	8	32	22	8	28.628761	7	15	18	7	30.884867	1	17	0.0018905688363931624	27.234075051718776	263.6	102.1545048	98.20013578	106.7499526	1	266	true
SOX6	chr11	16239225	16239405	16239348	16239359	35	7	13.846483	15	20	14	2	-1.0	6	8	21	5	15.950005	9	12	0.041870858127467526	13.780881383157215	246.7142857	224.322472	90.07298628	149.5112673	1	180	true
SOX6	chr11	16239647	16239838	16239704	16239706	37	13	26.682539	6	31	14	4	22.533915	4	10	23	9	29.16432	2	21	0.002933631359936361	25.32594460500917	280.0769231	178.3019263	174.2739517	114.4711362	1	191	true
SOX6	chr11	16240187	16240459	16240314	16240315	38	7	14.081058	20	18	16	4	20.644253	9	7	22	3	-1.0	11	11	0.03831478669136073	14.166335879338082	269.1428571	132.8463129	93.37278078	97.97448647	1	272	true
SOX6	chr11	16252392	16252694	16252504	16252513	47	8	13.348532	20	27	21	2	-1.0	10	11	26	6	17.955	10	16	0.047624259632346205	13.221717628141915	272.375	164.8392615	60.9701332	152.8775771	1	302	true
SOX6	chr11	16276988	16277155	16277110	16277112	31	6	13.747881	12	19	10	1	-1.0	7	3	21	5	16.576773	5	16	0.042275863672234314	13.739075112463865	217.6666667	113.2407465	114.0894386	75.31976279	1	167	true
SOX6	chr11	16284084	16284244	16284191	16284208	36	9	18.335054	18	18	15	3	-1.0	8	7	21	6	19.930437	10	11	0.013810512076813207	18.59790218017225	235.7777778	135.2403211	39.68976918	118.7810778	1	160	true
